unixtime,datetime,TARGET LOCATION,TARGET LAT,TARGET LON,TARGET DISTANCE[km],TARGET TYPHOON,TARGET TY LAT,TARGET TY LON,TPGSHIP LAT,TPGSHIP LON,TPG_TY DISTANCE[km],BRANCH CONDITION,TPGSHIP STATUS,SHIP SPEED[kt],TIMESTEP POWER GENERATION[Wh],TOTAL GENE TIME[h],TOTAL POWER GENERATION[Wh],TIMESTEP POWER CONSUMPTION[Wh],TOTAL CONS TIME[h],TOTAL POWER CONSUMPTION[Wh],ONBOARD POWER STORAGE PER[%],ONBOARD POWER STORAGE STATUS,ONBOARD ENERGY STORAGE[Wh],YEARLY POWER GENERATION BALANCE
1515261600,2018-01-06T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515283200,2018-01-07T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515304800,2018-01-07T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515326400,2018-01-07T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515348000,2018-01-07T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515369600,2018-01-08T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515391200,2018-01-08T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515412800,2018-01-08T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515434400,2018-01-08T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515456000,2018-01-09T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515477600,2018-01-09T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515499200,2018-01-09T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515520800,2018-01-09T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515542400,2018-01-10T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515564000,2018-01-10T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515585600,2018-01-10T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515607200,2018-01-10T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515628800,2018-01-11T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515650400,2018-01-11T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515672000,2018-01-11T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515693600,2018-01-11T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515715200,2018-01-12T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515736800,2018-01-12T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515758400,2018-01-12T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515780000,2018-01-12T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515801600,2018-01-13T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515823200,2018-01-13T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515844800,2018-01-13T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515866400,2018-01-13T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515888000,2018-01-14T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515909600,2018-01-14T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515931200,2018-01-14T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515952800,2018-01-14T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515974400,2018-01-15T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1515996000,2018-01-15T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516017600,2018-01-15T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516039200,2018-01-15T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516060800,2018-01-16T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516082400,2018-01-16T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516104000,2018-01-16T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516125600,2018-01-16T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516147200,2018-01-17T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516168800,2018-01-17T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516190400,2018-01-17T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516212000,2018-01-17T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516233600,2018-01-18T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516255200,2018-01-18T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516276800,2018-01-18T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516298400,2018-01-18T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516320000,2018-01-19T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516341600,2018-01-19T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516363200,2018-01-19T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516384800,2018-01-19T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516406400,2018-01-20T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516428000,2018-01-20T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516449600,2018-01-20T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516471200,2018-01-20T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516492800,2018-01-21T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516514400,2018-01-21T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516536000,2018-01-21T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516557600,2018-01-21T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516579200,2018-01-22T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516600800,2018-01-22T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516622400,2018-01-22T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516644000,2018-01-22T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516665600,2018-01-23T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516687200,2018-01-23T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516708800,2018-01-23T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516730400,2018-01-23T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516752000,2018-01-24T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516773600,2018-01-24T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516795200,2018-01-24T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516816800,2018-01-24T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516838400,2018-01-25T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516860000,2018-01-25T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516881600,2018-01-25T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516903200,2018-01-25T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516924800,2018-01-26T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516946400,2018-01-26T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516968000,2018-01-26T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1516989600,2018-01-26T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517011200,2018-01-27T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517032800,2018-01-27T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517054400,2018-01-27T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517076000,2018-01-27T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517097600,2018-01-28T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517119200,2018-01-28T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517140800,2018-01-28T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517162400,2018-01-28T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517184000,2018-01-29T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517205600,2018-01-29T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517227200,2018-01-29T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517248800,2018-01-29T18:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517270400,2018-01-30T00:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517292000,2018-01-30T06:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
1517313600,2018-01-30T12:00:00.000000+0000,Standby position,24.0,153.0,0.0,0,0.0,0.0,24.0,153.0, ,arrival at standby position,0,0.0,0.0,0,0.0,0.0,0,0.0,10.0,1,7000000000.0,0.0
