unixtime,datetime,TARGET LOCATION,TARGET LAT,TARGET LON,TARGET DISTANCE[km],TARGET TYPHOON,TARGET TY LAT,TARGET TY LON,TPGSHIP LAT,TPGSHIP LON,TPG_TY DISTANCE[km],BRANCH CONDITION,TPGSHIP STATUS,SHIP SPEED[kt],TIMESTEP POWER GENERATION[Wh],TOTAL GENE TIME[h],TOTAL POWER GENERATION[Wh],TIMESTEP POWER CONSUMPTION[Wh],TOTAL CONS TIME[h],TOTAL POWER CONSUMPTION[Wh],ONBOARD POWER STORAGE PER[%],ONBOARD POWER STORAGE STATUS,ONBOARD ENERGY STORAGE[Wh],YEARLY POWER GENERATION BALANCE
1534917600,2018-08-22T06:00:00.000000+0000,1820,25.5,138.8,0,1820,25.5,138.8,25.5,138.8,,arrived at typhoon,1,20,828000000,1188,1.63944e11,0,1626,5032173545.341793,19.16292706,1,1.149775623364896e10,1.589118264546582e11
1534939200,2018-08-22T12:00:00.000000+0000,1820,26.9,137.3,0,1820,26.9,137.3,26.9,137.3,,arrived at typhoon,1,20,828000000,1194,1.64772e11,0,1626,5032173545.341793,20.54292706,2,1.232575623364896e10,1.597398264546582e11
1534960800,2018-08-22T18:00:00.000000+0000,1820,28.4,135.9,0,1820,28.4,135.9,28.4,135.9,,arrived at typhoon,1,20,828000000,1200,1.656e11,0,1626,5032173545.341793,21.92292706,2,1.315375623364896e10,1.605678264546582e11
1534982400,2018-08-23T00:00:00.000000+0000,1820,29.8,135,0,1820,29.8,135,29.8,135,,arrived at typhoon,1,20,828000000,1206,1.66428e11,0,1626,5032173545.341793,23.30292706,2,1.398175623364896e10,1.613958264546582e11
1535004000,2018-08-23T06:00:00.000000+0000,1821,11,160.5,3151.3555811007486,1821,0,0,28.560439560439562,136.6813186813187, ,tracking typhoon,2,19.956858848553573,0,1206,1.66428e11,103632476.51721436,1632,5135806021.859008,23.130206261886244,2,1.3878123757131746e10,1.61292193978141e11
1535025600,2018-08-23T12:00:00.000000+0000,1821,11,160.5,2940.0704996120076,1821,0,0,27.335292614362384,138.34308714541274, ,tracking typhoon,2,19.785998675854817,0,1206,1.66428e11,100721560.66877054,1638,5236527582.527779,22.962336994104962,2,1.3777402196462976e10,1.6119147241747223e11
1535047200,2018-08-23T18:00:00.000000+0000,1821,11,160.5,2727.1529546299566,1821,0,0,26.110145668285206,140.0048556095068, ,tracking typhoon,2,19.843888361312146,0,1206,1.66428e11,101702213.12834291,1644,5338229795.656121,22.79283330555772,2,1.3675699983334633e10,1.6108977020434387e11
1535068800,2018-08-24T00:00:00.000000+0000,1821,11,160.5,2512.693757,1821,0,0,24.884998722208028,141.66662407360084, ,tracking typhoon,2,19.899253944821933,0,1206,1.66428e11,102645475.52225596,1650,5440875271.178377,22.621757513020626,2,1.3573054507812376e10,1.6098712472882162e11
1535090400,2018-08-24T06:00:00.000000+0000,1821,11,160.5,2296.781063470838,1821,0,0,23.65985177613085,143.3283925376949, ,tracking typhoon,2,19.952148369441222,0,1206,1.66428e11,103551552.97447357,1656,5544426824.152851,22.449171591396503,2,1.3469502954837902e10,1.6088357317584714e11
1535112000,2018-08-24T12:00:00.000000+0000,1821,11,160.5,2082.9596689921773,1821,0,0,22.454151606975532,144.9637837245811, ,tracking typhoon,2,19.685120020148428,0,1206,1.66428e11,99026336.81,1662,5643453160.959022,22.28412769671955,2,1.337047661803173e10,1.60784546839041e11
1535133600,2018-08-24T18:00:00.000000+0000,1821,11,160.5,1867.8929080200978,1821,0,0,21.248451437820215,146.59917491146732, ,tracking typhoon,2,19.731723589407157,0,1206,1.66428e11,99807336.78985918,1668,5743260498,22.117782135403118,2,1.327066928124187e10,1.6068473950225113e11
1535155200,2018-08-25T00:00:00.000000+0000,1821,11,160.5,1651.6580958334882,1821,0,0,20.042751268664894,148.23456609835353, ,tracking typhoon,2,19.77610752572839,0,1206,1.66428e11,100554577.16638857,1674,5843815074.915269,21.950191173459135,2,1.3170114704075481e10,1.6058418492508472e11
1535176800,2018-08-25T06:00:00.000000+0000,1821,11,160.5,1434.3306010220795,1821,0,0,18.837051099509573,149.86995728523974, ,tracking typhoon,2,19.818311685067055,0,1206,1.66428e11,101268237.11885706,1680,5945083312.034126,21.781410778261044,2,1.3068846466956625e10,1.6048291668796588e11
1535198400,2018-08-25T12:00:00.000000+0000,1821,11,160.5,1215.9839805580668,1821,0,0,17.631350930354255,151.50534847212592, ,tracking typhoon,2,19.858373498118176,0,1206,1.66428e11,101948488.55144045,1686,6047031800.5855665,21.611496630675305,2,1.2966897978405184e10,1.6038096819941443e11
1535220000,2018-08-25T18:00:00.000000+0000,1821,11,160.5,996.6901145627336,1821,0,0,16.425650761198938,153.14073965901213, ,tracking typhoon,2,19.896327975621226,0,1206,1.66428e11,102595494.23641065,1692,6149627294.821978,21.440504140281288,2,1.2864302484168774e10,1.60278372705178e11
1535241600,2018-08-26T00:00:00.000000+0000,1821,11.9,159.7,694.6107946066137,1821,0,0,15.520520608959151,154.4525917272097, ,tracking typhoon,2,15.606090625551877,0,1206,1.66428e11,43985180.049724124,1698,6193612474.871702,21.36719550686508,2,1.282031730411905e10,1.602343875251283e11
1535263200,2018-08-26T06:00:00.000000+0000,1821,11.9,159.7,521.6403012,1821,0,0,14.615390456719364,155.76444379540726, ,tracking typhoon,2,15.627492679234468,0,1206,1.66428e11,44210379.380371585,1704,6237822854.252074,21.29351154123113,2,1.2776106924738678e10,1.6019017714574792e11
1535284800,2018-08-26T12:00:00.000000+0000,1821,11.9,159.7,348.19438584342294,1821,0,0,13.710260304479576,157.07629586360483, ,tracking typhoon,2,15.647957199666847,0,1206,1.66428e11,44426291.349949285,1710,6282249145.602023,21.219467722314548,2,1.273168063338873e10,1.6014575085439798e11
1535306400,2018-08-26T18:00:00.000000+0000,1821,11.9,159.7,174.3040774572255,1821,11,160.5,12.805130152239787,158.3881479318024,,tracking typhoon,2,15.667493963436955,0,1206,1.66428e11,44632942.573930755,1716,6326882088.175954,21.14507948469133,2,1.2687047690814798e10,1.6010111791182404e11
1535328000,2018-08-27T00:00:00.000000+0000,1821,11.9,159.7,0,1821,11.9,159.7,11.9,159.7,,arrived at typhoon,1,20,828000000,1212,1.67256e11,0,1716,6326882088.175954,22.52507948469133,2,1.3515047690814798e10,1.6092911791182404e11
1535349600,2018-08-27T06:00:00.000000+0000,1821,12.8,159.2,0,1821,12.8,159.2,12.8,159.2,,arrived at typhoon,1,20,828000000,1218,1.68084e11,0,1716,6326882088.175954,23.90507948469133,2,1.4343047690814798e10,1.6175711791182404e11
1535371200,2018-08-27T12:00:00.000000+0000,1821,13.6,158.9,0,1821,13.6,158.9,13.6,158.9,,arrived at typhoon,1,20,828000000,1224,1.68912e11,0,1716,6326882088.175954,25.28507948469133,2,1.5171047690814798e10,1.6258511791182404e11
1535392800,2018-08-27T18:00:00.000000+0000,1821,14.5,157.9,0,1821,14.5,157.9,14.5,157.9,,arrived at typhoon,1,20,828000000,1230,1.6974e11,0,1716,6326882088.175954,26.66507948469133,2,1.5999047690814798e10,1.6341311791182404e11
1535414400,2018-08-28T00:00:00.000000+0000,1821,15.4,157,0,1821,15.4,157,15.4,157,,arrived at typhoon,1,20,828000000,1236,1.70568e11,0,1716,6326882088.175954,28.045079484691332,2,1.6827047690814798e10,1.6424111791182404e11
1535436000,2018-08-28T06:00:00.000000+0000,1821,16.2,156.3,0,1821,16.2,156.3,16.2,156.3,,arrived at typhoon,1,20,828000000,1242,1.71396e11,0,1716,6326882088.175954,29.42507948469133,2,1.7655047690814796e10,1.6506911791182404e11
1535457600,2018-08-28T12:00:00.000000+0000,1821,16.6,155.6,0,1821,16.6,155.6,16.6,155.6,,arrived at typhoon,1,20,828000000,1248,1.72224e11,0,1716,6326882088.175954,30.805079484691326,2,1.8483047690814796e10,1.6589711791182404e11
1535479200,2018-08-28T18:00:00.000000+0000,1821,16.7,154.4,0,1821,16.7,154.4,16.7,154.4,,arrived at typhoon,1,20,828000000,1254,1.73052e11,0,1716,6326882088.175954,32.18507948469133,2,1.9311047690814796e10,1.6672511791182404e11
1535500800,2018-08-29T00:00:00.000000+0000,1821,17,153.5,0,1821,17,153.5,17,153.5,,arrived at typhoon,1,20,828000000,1260,1.7388e11,0,1716,6326882088.175954,33.56507948469133,2,2.0139047690814796e10,1.6755311791182404e11
1535522400,2018-08-29T06:00:00.000000+0000,1821,17.3,152.3,0,1821,17.3,152.3,17.3,152.3,,arrived at typhoon,1,20,828000000,1266,1.74708e11,0,1716,6326882088.175954,34.94507948469133,2,2.0967047690814796e10,1.6838111791182404e11
1535544000,2018-08-29T12:00:00.000000+0000,1821,17.3,151.4,0,1821,17.3,151.4,17.3,151.4,,arrived at typhoon,1,20,828000000,1272,1.75536e11,0,1716,6326882088.175954,36.32507948469132,2,2.1795047690814796e10,1.6920911791182404e11
1535565600,2018-08-29T18:00:00.000000+0000,1821,17.4,150.5,0,1821,17.4,150.5,17.4,150.5,,arrived at typhoon,1,20,828000000,1278,1.76364e11,0,1716,6326882088.175954,37.705079484691325,2,2.2623047690814796e10,1.7003711791182404e11
1535587200,2018-08-30T00:00:00.000000+0000,1821,17.6,149.1,0,1821,17.6,149.1,17.6,149.1,,arrived at typhoon,1,20,828000000,1284,1.77192e11,0,1716,6326882088.175954,39.08507948469133,2,2.3451047690814796e10,1.7086511791182404e11
1535608800,2018-08-30T06:00:00.000000+0000,1821,17.7,148.1,0,1821,17.7,148.1,17.7,148.1,,arrived at typhoon,1,20,828000000,1290,1.7802e11,0,1716,6326882088.175954,40.46507948469133,2,2.4279047690814796e10,1.7169311791182404e11
1535630400,2018-08-30T12:00:00.000000+0000,1821,17.8,146.9,0,1821,17.8,146.9,17.8,146.9,,arrived at typhoon,1,20,828000000,1296,1.78848e11,0,1716,6326882088.175954,41.845079484691325,2,2.5107047690814796e10,1.7252111791182404e11
1535652000,2018-08-30T18:00:00.000000+0000,1821,17.8,145.4,0,1821,17.8,145.4,17.8,145.4,,arrived at typhoon,1,20,828000000,1302,1.79676e11,0,1716,6326882088.175954,43.22507948469133,2,2.5935047690814796e10,1.7334911791182404e11
1535673600,2018-08-31T00:00:00.000000+0000,1821,17.9,144.2,0,1821,17.9,144.2,17.9,144.2,,arrived at typhoon,1,20,828000000,1308,1.80504e11,0,1716,6326882088.175954,44.60507948469133,2,2.6763047690814796e10,1.7417711791182404e11
1535695200,2018-08-31T06:00:00.000000+0000,1821,18.3,142.7,0,1821,18.3,142.7,18.3,142.7,,arrived at typhoon,1,20,828000000,1314,1.81332e11,0,1716,6326882088.175954,45.985079484691326,2,2.7591047690814796e10,1.7500511791182404e11
1535716800,2018-08-31T12:00:00.000000+0000,1821,18.5,141.5,0,1821,18.5,141.5,18.5,141.5,,arrived at typhoon,1,20,828000000,1320,1.8216e11,0,1716,6326882088.175954,47.36507948469132,2,2.8419047690814796e10,1.7583311791182404e11
1535738400,2018-08-31T18:00:00.000000+0000,1821,19.1,140.2,0,1821,19.1,140.2,19.1,140.2,,arrived at typhoon,1,20,828000000,1326,1.82988e11,0,1716,6326882088.175954,48.74507948469133,2,2.9247047690814796e10,1.7666111791182404e11
1535760000,2018-09-01T00:00:00.000000+0000,1821,19.6,139.2,0,1821,19.6,139.2,19.6,139.2,,arrived at typhoon,1,20,828000000,1332,1.83816e11,0,1716,6326882088.175954,50.12507948469133,2,3.0075047690814796e10,1.7748911791182404e11
1535781600,2018-09-01T06:00:00.000000+0000,1821,20.4,138.3,0,1821,20.4,138.3,20.4,138.3,,arrived at typhoon,1,20,828000000,1338,1.84644e11,0,1716,6326882088.175954,51.50507948469133,2,3.0903047690814796e10,1.7831711791182404e11
1535803200,2018-09-01T12:00:00.000000+0000,1821,21,137.3,0,1821,21,137.3,21,137.3,,arrived at typhoon,1,20,828000000,1344,1.85472e11,0,1716,6326882088.175954,52.885079484691325,2,3.1731047690814796e10,1.7914511791182404e11
1535824800,2018-09-01T18:00:00.000000+0000,1821,21.8,136.5,0,1821,21.8,136.5,21.8,136.5,,arrived at typhoon,1,20,828000000,1350,1.863e11,0,1716,6326882088.175954,54.26507948469133,2,3.2559047690814796e10,1.7997311791182404e11
1535846400,2018-09-02T00:00:00.000000+0000,1821,22.7,135.8,0,1821,22.7,135.8,22.7,135.8,,arrived at typhoon,1,20,828000000,1356,1.87128e11,0,1716,6326882088.175954,55.64507948469133,2,3.3387047690814796e10,1.8080111791182404e11
1535868000,2018-09-02T06:00:00.000000+0000,1821,23.7,135,0,1821,23.7,135,23.7,135,,arrived at typhoon,1,20,828000000,1362,1.87956e11,0,1716,6326882088.175954,57.02507948469133,2,3.4215047690814796e10,1.8162911791182404e11
1535889600,2018-09-02T12:00:00.000000+0000,1821,24.5,134.4,0,1821,24.5,134.4,24.5,134.4,,arrived at typhoon,1,20,828000000,1368,1.88784e11,0,1716,6326882088.175954,58.40507948469133,2,3.50430476908148e10,1.8245711791182404e11
1535911200,2018-09-02T18:00:00.000000+0000,1821,25.5,133.8,0,1821,25.5,133.8,25.5,133.8,,arrived at typhoon,1,20,828000000,1374,1.89612e11,0,1716,6326882088.175954,59.78507948469133,2,3.58710476908148e10,1.8328511791182404e11
1535932800,2018-09-03T00:00:00.000000+0000,1821,26.6,133.2,0,1821,26.6,133.2,26.6,133.2,,arrived at typhoon,1,20,828000000,1380,1.9044e11,0,1716,6326882088.175954,61.16507948469133,2,3.66990476908148e10,1.8411311791182404e11
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
