îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2021,7,23,12,2107,CEMPAKA,2,20.1,107.1,996,0,0,0,0,0,0,0,0
2021,7,23,18,2107,CEMPAKA,2,19.6,107.0,996,0,0,0,0,0,0,0,0
2021,7,24,0,2107,CEMPAKA,2,19.3,106.8,996,0,0,0,0,0,0,0,0
2021,7,24,6,2107,CEMPAKA,2,18.9,106.6,996,0,0,0,0,0,0,0,0
2021,7,24,12,2107,CEMPAKA,2,18.5,106.6,996,0,0,0,0,0,0,0,0
2021,7,24,18,2107,CEMPAKA,2,18.2,106.7,998,0,0,0,0,0,0,0,0
2021,7,25,0,2107,CEMPAKA,2,18.1,107.1,998,0,0,0,0,0,0,0,0
2021,7,22,12,2108,NEPARTAK,2,21.5,146.1,1002,0,0,0,0,0,0,0,0
2021,7,22,18,2108,NEPARTAK,2,21.8,147.0,1000,0,0,0,0,0,0,0,0
2021,7,23,0,2108,NEPARTAK,2,22.4,147.9,1002,0,0,0,0,0,0,0,0
2021,7,23,6,2108,NEPARTAK,2,23.4,148.5,1000,0,0,0,0,0,0,0,0
2021,7,23,12,2108,NEPARTAK,3,24.2,148.8,998,35,0,0,0,2,270,150,0
2021,7,23,18,2108,NEPARTAK,3,25.1,149.3,998,35,0,0,0,2,270,150,0
2021,7,24,0,2108,NEPARTAK,3,25.4,149.7,996,35,0,0,0,3,325,210,0
2021,7,24,6,2108,NEPARTAK,3,26.1,150.1,996,35,0,0,0,3,325,210,0
2021,7,24,12,2108,NEPARTAK,3,27.6,150.6,994,40,0,0,0,3,350,210,0
2021,7,24,18,2108,NEPARTAK,3,28.4,150.6,994,40,0,0,0,3,350,210,0
2021,7,25,0,2108,NEPARTAK,3,29.6,150.7,994,40,0,0,0,3,375,210,0
2021,7,25,6,2108,NEPARTAK,3,30.2,150.4,992,40,0,0,0,3,375,210,0
2021,7,25,12,2108,NEPARTAK,3,31.1,149.8,992,40,0,0,0,2,375,210,0
2021,7,25,18,2108,NEPARTAK,3,32.8,149.3,992,40,0,0,0,2,325,210,0
2021,7,26,0,2108,NEPARTAK,3,33.9,147.7,992,40,0,0,0,2,325,210,0
2021,7,26,6,2108,NEPARTAK,3,34.5,145.5,992,40,0,0,0,2,325,210,0
2021,7,26,12,2108,NEPARTAK,3,34.4,143.7,992,40,0,0,0,1,270,210,0
2021,7,26,18,2108,NEPARTAK,3,34.3,142.9,990,40,0,0,0,1,270,210,0
2021,7,27,0,2108,NEPARTAK,3,34.9,142.6,990,40,0,0,0,9,210,210,0
2021,7,27,6,2108,NEPARTAK,3,35.7,142.4,990,40,0,0,0,9,210,210,0
2021,7,27,12,2108,NEPARTAK,3,36.6,142.4,992,35,0,0,0,9,150,150,0
2021,7,27,18,2108,NEPARTAK,3,37.8,142.2,994,35,0,0,0,9,150,150,0
2021,7,27,20,2108,NEPARTAK,3,38.2,141.7,994,35,0,0,0,9,150,150,1
2021,7,28,0,2108,NEPARTAK,3,39.2,141.4,994,35,0,0,0,1,150,120,0
2021,7,28,6,2108,NEPARTAK,6,40.4,139.8,998,0,0,0,0,0,0,0,0
2021,7,28,12,2108,NEPARTAK,6,40.6,138.1,998,0,0,0,0,0,0,0,0
2021,7,28,18,2108,NEPARTAK,6,40.7,137.6,998,0,0,0,0,0,0,0,0
2021,7,29,0,2108,NEPARTAK,6,40.7,136.9,998,0,0,0,0,0,0,0,0
2021,7,29,6,2108,NEPARTAK,6,40.7,136.6,998,0,0,0,0,0,0,0,0
2021,7,29,12,2108,NEPARTAK,6,40.8,136.3,998,0,0,0,0,0,0,0,0
2021,7,29,18,2108,NEPARTAK,6,40.8,136.2,998,0,0,0,0,0,0,0,0
2021,7,30,0,2108,NEPARTAK,6,40.8,135.9,1000,0,0,0,0,0,0,0,0
2021,7,30,6,2108,NEPARTAK,6,40.8,135.7,1000,0,0,0,0,0,0,0,0
2021,7,30,12,2108,NEPARTAK,6,40.8,135.4,1000,0,0,0,0,0,0,0,0
2021,7,30,18,2108,NEPARTAK,6,40.8,135.2,1000,0,0,0,0,0,0,0,0
2021,7,31,0,2108,NEPARTAK,6,40.7,135.0,1002,0,0,0,0,0,0,0,0
2021,7,31,6,2108,NEPARTAK,6,40.9,133.9,1002,0,0,0,0,0,0,0,0
2021,8,2,12,2109,LUPIT,2,21.1,111.8,996,0,0,0,0,0,0,0,0
2021,8,2,18,2109,LUPIT,2,21.3,112.4,996,0,0,0,0,0,0,0,0
2021,8,3,0,2109,LUPIT,2,21.5,113.3,996,0,0,0,0,0,0,0,0
2021,8,3,6,2109,LUPIT,2,21.5,113.4,996,0,0,0,0,0,0,0,0
2021,8,3,12,2109,LUPIT,2,21.2,114.1,996,0,0,0,0,0,0,0,0
2021,8,3,18,2109,LUPIT,2,21.0,114.7,996,0,0,0,0,0,0,0,0
2021,8,4,0,2109,LUPIT,3,21.2,115.4,994,35,0,0,0,4,210,150,0
2021,8,4,6,2109,LUPIT,3,21.5,115.5,992,35,0,0,0,4,210,150,0
2021,8,4,12,2109,LUPIT,3,21.7,116.1,990,40,0,0,0,4,210,150,0
2021,8,4,18,2109,LUPIT,3,22.3,116.6,990,40,0,0,0,4,210,150,0
2021,8,5,0,2109,LUPIT,3,23.3,117.0,990,40,0,0,0,4,210,150,0
2021,8,5,6,2109,LUPIT,3,23.5,116.9,990,40,0,0,0,9,150,150,0
2021,8,5,12,2109,LUPIT,3,23.9,117.2,992,40,0,0,0,9,150,150,0
2021,8,5,18,2109,LUPIT,3,24.0,117.5,992,40,0,0,0,9,150,150,0
2021,8,6,0,2109,LUPIT,3,24.2,118.1,992,40,0,0,0,5,270,150,0
2021,8,6,6,2109,LUPIT,3,24.7,118.8,992,40,0,0,0,5,270,150,0
2021,8,6,12,2109,LUPIT,3,24.9,119.6,994,35,0,0,0,4,270,150,0
2021,8,6,18,2109,LUPIT,3,25.1,120.0,994,35,0,0,0,4,270,150,0
2021,8,7,0,2109,LUPIT,3,25.1,120.7,994,35,0,0,0,4,270,150,0
2021,8,7,6,2109,LUPIT,3,26.1,122.9,994,35,0,0,0,4,270,150,0
2021,8,7,12,2109,LUPIT,3,27.5,124.5,994,35,0,0,0,4,270,150,0
2021,8,7,18,2109,LUPIT,3,28.3,125.8,992,40,0,0,0,4,270,150,0
2021,8,8,0,2109,LUPIT,3,29.3,127.0,990,40,0,0,0,3,270,150,0
2021,8,8,6,2109,LUPIT,3,30.0,129.0,990,40,0,0,0,3,270,150,0
2021,8,8,11,2109,LUPIT,3,31.3,130.4,988,40,0,0,0,3,325,180,1
2021,8,8,12,2109,LUPIT,3,31.5,130.9,988,40,0,0,0,3,325,180,0
2021,8,8,18,2109,LUPIT,3,33.9,132.3,984,45,0,0,0,3,325,180,0
2021,8,8,20,2109,LUPIT,3,34.4,132.5,984,45,0,0,0,3,325,180,1
2021,8,9,0,2109,LUPIT,6,35.4,133.8,982,0,0,0,0,0,0,0,0
2021,8,9,6,2109,LUPIT,6,36.6,135.0,982,0,0,0,0,0,0,0,0
2021,8,9,12,2109,LUPIT,6,37.9,136.3,984,0,0,0,0,0,0,0,0
2021,8,9,18,2109,LUPIT,6,39.1,138.2,984,0,0,0,0,0,0,0,0
2021,8,10,0,2109,LUPIT,6,39.8,140.9,988,0,0,0,0,0,0,0,0
2021,8,10,6,2109,LUPIT,6,40.7,143.3,988,0,0,0,0,0,0,0,0
2021,8,10,12,2109,LUPIT,6,40.9,145.7,988,0,0,0,0,0,0,0,0
2021,8,10,18,2109,LUPIT,6,41.4,148.2,988,0,0,0,0,0,0,0,0
2021,8,11,0,2109,LUPIT,6,42.1,150.8,988,0,0,0,0,0,0,0,0
2021,8,11,6,2109,LUPIT,6,42.5,153.4,984,0,0,0,0,0,0,0,0
2021,8,11,12,2109,LUPIT,6,42.9,155.7,984,0,0,0,0,0,0,0,0
2021,8,11,18,2109,LUPIT,6,43.2,157.7,984,0,0,0,0,0,0,0,0
2021,8,12,0,2109,LUPIT,6,43.4,159.4,984,0,0,0,0,0,0,0,0
2021,8,12,6,2109,LUPIT,6,43.7,161.7,986,0,0,0,0,0,0,0,0
2021,8,12,12,2109,LUPIT,6,44.4,163.9,988,0,0,0,0,0,0,0,0
2021,8,12,18,2109,LUPIT,6,44.8,165.1,988,0,0,0,0,0,0,0,0
2021,8,13,0,2109,LUPIT,6,44.9,165.5,986,0,0,0,0,0,0,0,0
2021,8,13,6,2109,LUPIT,6,45.0,166.1,988,0,0,0,0,0,0,0,0
2021,8,13,12,2109,LUPIT,6,44.7,167.5,992,0,0,0,0,0,0,0,0
2021,8,13,18,2109,LUPIT,6,44.8,170.4,996,0,0,0,0,0,0,0,0
2021,8,14,0,2109,LUPIT,6,45.1,172.5,1000,0,0,0,0,0,0,0,0
2021,8,14,6,2109,LUPIT,6,45.6,173.5,1002,0,0,0,0,0,0,0,0
2021,8,14,12,2109,LUPIT,6,46.0,173.8,1006,0,0,0,0,0,0,0,0
2021,8,14,18,2109,LUPIT,6,46.4,174.1,1006,0,0,0,0,0,0,0,0
2021,8,15,0,2109,LUPIT,6,46.5,174.6,1008,0,0,0,0,0,0,0,0
2021,8,15,6,2109,LUPIT,6,46.9,174.9,1008,0,0,0,0,0,0,0,0
2021,8,15,12,2109,LUPIT,6,47.6,175.2,1008,0,0,0,0,0,0,0,0
2021,8,15,18,2109,LUPIT,6,47.6,175.2,1006,0,0,0,0,0,0,0,0
2021,8,3,6,2110,MIRINAE,2,23.8,124.5,998,0,0,0,0,0,0,0,0
2021,8,3,12,2110,MIRINAE,2,23.8,125.2,1000,0,0,0,0,0,0,0,0
2021,8,3,18,2110,MIRINAE,2,24.0,125.7,998,0,0,0,0,0,0,0,0
2021,8,4,0,2110,MIRINAE,2,24.4,125.6,1000,0,0,0,0,0,0,0,0
2021,8,4,6,2110,MIRINAE,2,25.2,125.5,998,0,0,0,0,0,0,0,0
2021,8,4,12,2110,MIRINAE,2,25.5,126.9,998,0,0,0,0,0,0,0,0
2021,8,4,18,2110,MIRINAE,2,25.9,127.4,996,0,0,0,0,0,0,0,0
2021,8,5,0,2110,MIRINAE,2,26.0,127.4,996,0,0,0,0,0,0,0,0
2021,8,5,6,2110,MIRINAE,3,26.9,128.1,992,35,0,0,0,3,150,120,0
2021,8,5,12,2110,MIRINAE,3,26.9,128.6,992,40,0,0,0,3,150,120,0
2021,8,5,18,2110,MIRINAE,3,26.9,130.0,992,40,0,0,0,3,240,120,0
2021,8,6,0,2110,MIRINAE,3,26.9,131.0,992,40,0,0,0,4,240,120,0
2021,8,6,6,2110,MIRINAE,3,27.4,133.6,990,40,0,0,0,4,240,120,0
2021,8,6,12,2110,MIRINAE,3,27.7,134.8,990,40,0,0,0,4,240,120,0
2021,8,6,18,2110,MIRINAE,3,28.5,136.6,990,40,0,0,0,4,240,120,0
2021,8,7,0,2110,MIRINAE,3,29.4,137.6,990,40,0,0,0,3,240,120,0
2021,8,7,6,2110,MIRINAE,3,30.8,138.5,985,45,0,0,0,3,240,120,0
2021,8,7,12,2110,MIRINAE,3,31.9,138.9,985,45,0,0,0,3,240,120,0
2021,8,7,18,2110,MIRINAE,4,33.2,139.5,980,50,0,0,0,3,240,120,0
2021,8,8,0,2110,MIRINAE,4,34.2,140.7,980,50,0,0,0,4,240,120,0
2021,8,8,6,2110,MIRINAE,4,35.2,142.2,980,50,0,0,0,4,240,120,0
2021,8,8,12,2110,MIRINAE,4,36.1,143.6,980,50,0,0,0,4,240,120,0
2021,8,8,18,2110,MIRINAE,3,36.5,145.1,985,45,0,0,0,4,240,120,0
2021,8,9,0,2110,MIRINAE,3,37.7,147.5,985,45,0,0,0,4,270,120,0
2021,8,9,6,2110,MIRINAE,3,38.3,149.7,985,45,0,0,0,4,270,120,0
2021,8,9,12,2110,MIRINAE,3,38.4,152.3,990,40,0,0,0,4,240,90,0
2021,8,9,18,2110,MIRINAE,3,38.5,155.3,992,40,0,0,0,4,240,90,0
2021,8,10,0,2110,MIRINAE,6,39.0,158.0,992,0,0,0,0,0,0,0,0
2021,8,10,6,2110,MIRINAE,6,37.8,160.9,992,0,0,0,0,0,0,0,0
2021,8,10,12,2110,MIRINAE,6,37.5,164.2,996,0,0,0,0,0,0,0,0
2021,8,10,18,2110,MIRINAE,6,37.2,167.2,996,0,0,0,0,0,0,0,0
2021,8,11,0,2110,MIRINAE,6,37.2,169.3,998,0,0,0,0,0,0,0,0
2021,8,3,12,2111,NIDA,2,20.8,144.4,1004,0,0,0,0,0,0,0,0
2021,8,3,18,2111,NIDA,2,22.9,146.0,1004,0,0,0,0,0,0,0,0
2021,8,4,0,2111,NIDA,3,25.1,146.6,1002,35,0,0,0,3,210,90,0
2021,8,4,6,2111,NIDA,3,27.1,147.2,1002,35,0,0,0,3,240,90,0
2021,8,4,12,2111,NIDA,3,28.8,147.1,1000,40,0,0,0,3,270,90,0
2021,8,4,18,2111,NIDA,3,30.3,147.4,1000,40,0,0,0,3,270,90,0
2021,8,5,0,2111,NIDA,3,31.5,147.6,998,45,0,0,0,3,240,90,0
2021,8,5,6,2111,NIDA,3,32.7,147.7,998,45,0,0,0,3,240,90,0
2021,8,5,12,2111,NIDA,3,33.5,148.0,998,45,0,0,0,3,240,90,0
2021,8,5,18,2111,NIDA,3,34.5,148.6,998,45,0,0,0,3,210,90,0
2021,8,6,0,2111,NIDA,4,35.4,149.8,996,50,0,0,0,3,180,90,0
2021,8,6,6,2111,NIDA,4,36.4,151.4,996,50,0,0,0,3,180,90,0
2021,8,6,12,2111,NIDA,4,36.8,153.2,996,50,0,0,0,3,180,90,0
2021,8,6,18,2111,NIDA,4,37.8,155.5,992,55,9,30,30,4,180,90,0
2021,8,7,0,2111,NIDA,4,38.7,158.0,992,55,9,30,30,4,180,90,0
2021,8,7,6,2111,NIDA,4,39.0,160.0,992,55,9,30,30,4,180,90,0
2021,8,7,12,2111,NIDA,4,39.2,163.0,996,50,0,0,0,4,180,90,0
2021,8,7,18,2111,NIDA,4,39.8,166.7,996,50,0,0,0,4,240,120,0
2021,8,8,0,2111,NIDA,6,39.9,169.0,998,0,0,0,0,0,0,0,0
2021,8,8,6,2111,NIDA,6,40.2,172.0,1000,0,0,0,0,0,0,0,0
2021,8,8,12,2111,NIDA,6,41.7,175.0,1000,0,0,0,0,0,0,0,0
2021,8,18,12,2112,OMAIS,2,15.4,138.4,1008,0,0,0,0,0,0,0,0
2021,8,18,18,2112,OMAIS,2,16.1,136.9,1006,0,0,0,0,0,0,0,0
2021,8,19,0,2112,OMAIS,2,16.7,135.5,1008,0,0,0,0,0,0,0,0
2021,8,19,6,2112,OMAIS,2,17.6,134.0,1006,0,0,0,0,0,0,0,0
2021,8,19,12,2112,OMAIS,2,18.2,133.2,1008,0,0,0,0,0,0,0,0
2021,8,19,18,2112,OMAIS,2,18.7,132.3,1006,0,0,0,0,0,0,0,0
2021,8,20,0,2112,OMAIS,2,18.9,131.5,1008,0,0,0,0,0,0,0,0
2021,8,20,6,2112,OMAIS,2,18.9,130.8,1008,0,0,0,0,0,0,0,0
2021,8,20,12,2112,OMAIS,3,19.1,130.2,1004,35,0,0,0,9,60,60,0
2021,8,20,18,2112,OMAIS,3,19.9,129.7,1002,35,0,0,0,9,60,60,0
2021,8,21,0,2112,OMAIS,3,21.5,128.4,1000,40,0,0,0,2,90,60,0
2021,8,21,6,2112,OMAIS,3,22.0,127.7,1000,40,0,0,0,2,90,60,0
2021,8,21,12,2112,OMAIS,3,22.8,127.0,998,45,0,0,0,2,90,60,0
2021,8,21,18,2112,OMAIS,3,23.4,126.5,996,45,0,0,0,2,90,60,0
2021,8,21,21,2112,OMAIS,3,23.9,126.1,994,45,0,0,0,2,90,60,0
2021,8,22,0,2112,OMAIS,3,24.3,125.9,994,45,0,0,0,2,120,60,0
2021,8,22,3,2112,OMAIS,3,24.7,125.6,994,45,0,0,0,2,120,60,0
2021,8,22,6,2112,OMAIS,3,25.1,125.3,994,45,0,0,0,2,120,60,0
2021,8,22,12,2112,OMAIS,3,25.9,125.0,996,40,0,0,0,2,120,60,0
2021,8,22,18,2112,OMAIS,3,27.2,124.9,996,40,0,0,0,2,120,60,0
2021,8,23,0,2112,OMAIS,3,29.0,125.3,996,40,0,0,0,2,120,60,0
2021,8,23,6,2112,OMAIS,3,31.3,125.7,998,35,0,0,0,2,120,60,0
2021,8,23,12,2112,OMAIS,3,33.6,127.0,998,35,0,0,0,2,120,60,0
2021,8,23,18,2112,OMAIS,3,36.0,129.7,998,35,0,0,0,2,120,60,0
2021,8,24,0,2112,OMAIS,6,37.6,131.4,998,0,0,0,0,0,0,0,0
2021,8,24,6,2112,OMAIS,6,39.0,132.3,998,0,0,0,0,0,0,0,0
2021,8,24,12,2112,OMAIS,6,39.9,132.9,998,0,0,0,0,0,0,0,0
2021,8,24,18,2112,OMAIS,6,40.6,134.9,998,0,0,0,0,0,0,0,0
2021,8,25,0,2112,OMAIS,6,41.2,136.4,1000,0,0,0,0,0,0,0,0
2021,8,25,6,2112,OMAIS,6,41.8,137.6,1002,0,0,0,0,0,0,0,0
2021,8,25,12,2112,OMAIS,6,42.4,138.6,1004,0,0,0,0,0,0,0,0
2021,8,25,18,2112,OMAIS,6,43.5,139.8,1004,0,0,0,0,0,0,0,0
2021,8,26,0,2112,OMAIS,6,44.9,141.4,1006,0,0,0,0,0,0,0,0
2021,8,26,6,2112,OMAIS,6,46.0,143.6,1004,0,0,0,0,0,0,0,0
2021,8,26,12,2112,OMAIS,6,46.8,144.9,1002,0,0,0,0,0,0,0,0
2021,8,26,18,2112,OMAIS,6,47.7,146.5,1002,0,0,0,0,0,0,0,0
2021,8,27,0,2112,OMAIS,6,47.8,148.2,1000,0,0,0,0,0,0,0,0
2021,8,27,6,2112,OMAIS,6,48.1,149.4,1000,0,0,0,0,0,0,0,0
2021,8,27,12,2112,OMAIS,6,48.3,152.4,1000,0,0,0,0,0,0,0,0
2021,8,27,18,2112,OMAIS,6,48.9,153.4,1000,0,0,0,0,0,0,0,0
2021,8,28,0,2112,OMAIS,6,49.8,155.5,1000,0,0,0,0,0,0,0,0
2021,8,28,6,2112,OMAIS,6,50.2,157.0,998,0,0,0,0,0,0,0,0
2021,8,28,12,2112,OMAIS,6,50.6,157.9,998,0,0,0,0,0,0,0,0
2021,8,28,18,2112,OMAIS,6,50.7,158.8,996,0,0,0,0,0,0,0,0
2021,8,29,0,2112,OMAIS,6,51.0,159.6,996,0,0,0,0,0,0,0,0
2021,8,29,6,2112,OMAIS,6,51.0,159.8,996,0,0,0,0,0,0,0,0
2021,8,29,12,2112,OMAIS,6,51.0,161.4,998,0,0,0,0,0,0,0,0
2021,8,29,18,2112,OMAIS,6,51.0,162.1,998,0,0,0,0,0,0,0,0
2021,8,30,0,2112,OMAIS,6,51.0,164.7,998,0,0,0,0,0,0,0,0
2021,8,30,6,2112,OMAIS,6,50.8,166.0,998,0,0,0,0,0,0,0,0
2021,8,30,12,2112,OMAIS,6,50.9,169.0,1000,0,0,0,0,0,0,0,0
2021,8,30,18,2112,OMAIS,6,51.3,171.6,1000,0,0,0,0,0,0,0,0
2021,8,31,0,2112,OMAIS,6,51.5,174.3,1000,0,0,0,0,0,0,0,0
2021,8,31,6,2112,OMAIS,6,51.7,176.7,1002,0,0,0,0,0,0,0,0
2021,8,31,12,2112,OMAIS,6,51.9,179.6,1002,0,0,0,0,0,0,0,0
2021,9,5,6,2113,CONSON,2,9.8,130.2,1006,0,0,0,0,0,0,0,0
2021,9,5,12,2113,CONSON,2,10.0,129.6,1006,0,0,0,0,0,0,0,0
2021,9,5,18,2113,CONSON,2,10.0,128.6,1004,0,0,0,0,0,0,0,0
2021,9,6,0,2113,CONSON,3,10.3,127.8,1002,35,0,0,0,9,90,90,0
2021,9,6,6,2113,CONSON,3,10.8,126.8,998,45,0,0,0,9,90,90,0
2021,9,6,12,2113,CONSON,4,11.1,126.0,994,50,0,0,0,9,90,90,0
2021,9,6,18,2113,CONSON,4,11.7,124.9,994,50,0,0,0,9,90,90,0
2021,9,7,0,2113,CONSON,3,12.1,124.2,998,45,0,0,0,9,90,90,0
2021,9,7,6,2113,CONSON,3,12.4,123.6,998,45,0,0,0,9,90,90,0
2021,9,7,12,2113,CONSON,3,12.9,122.6,998,45,0,0,0,9,90,90,0
2021,9,7,18,2113,CONSON,3,13.2,122.1,998,45,0,0,0,9,90,90,0
2021,9,8,0,2113,CONSON,3,13.7,121.6,998,45,0,0,0,9,90,90,0
2021,9,8,6,2113,CONSON,3,14.2,120.7,998,45,0,0,0,9,90,90,0
2021,9,8,12,2113,CONSON,3,15.0,120.1,998,45,0,0,0,9,90,90,0
2021,9,8,18,2113,CONSON,3,15.4,119.1,998,45,0,0,0,7,120,90,0
2021,9,9,0,2113,CONSON,3,15.4,118.2,994,45,0,0,0,7,180,90,0
2021,9,9,6,2113,CONSON,3,15.8,117.0,994,45,0,0,0,7,180,90,0
2021,9,9,12,2113,CONSON,4,15.8,115.1,992,50,0,0,0,7,180,90,0
2021,9,9,18,2113,CONSON,4,15.9,114.1,992,50,0,0,0,7,180,90,0
2021,9,10,0,2113,CONSON,4,15.6,113.0,992,50,0,0,0,7,150,90,0
2021,9,10,6,2113,CONSON,4,15.6,112.2,992,50,0,0,0,7,150,90,0
2021,9,10,12,2113,CONSON,4,15.7,111.5,992,50,0,0,0,7,150,90,0
2021,9,10,18,2113,CONSON,4,15.7,110.8,992,50,0,0,0,7,150,90,0
2021,9,11,0,2113,CONSON,4,15.6,110.0,992,50,0,0,0,9,90,90,0
2021,9,11,6,2113,CONSON,4,15.6,109.8,992,50,0,0,0,9,90,90,0
2021,9,11,12,2113,CONSON,3,15.3,109.3,994,40,0,0,0,9,60,60,0
2021,9,11,18,2113,CONSON,2,15.1,109.2,996,0,0,0,0,0,0,0,0
2021,9,12,0,2113,CONSON,2,15.2,109.2,996,0,0,0,0,0,0,0,0
2021,9,12,6,2113,CONSON,2,15.3,109.1,998,0,0,0,0,0,0,0,0
2021,9,12,12,2113,CONSON,2,15.3,109.1,1000,0,0,0,0,0,0,0,0
2021,9,12,18,2113,CONSON,2,15.6,109.0,1000,0,0,0,0,0,0,0,0
2021,9,13,0,2113,CONSON,2,15.8,108.8,1002,0,0,0,0,0,0,0,0
2021,9,13,6,2113,CONSON,2,16.1,108.5,1002,0,0,0,0,0,0,0,0
2021,9,13,12,2113,CONSON,2,15.9,107.8,1004,0,0,0,0,0,0,0,0
2021,9,5,6,2114,CHANTHU,2,12.4,140.5,1006,0,0,0,0,0,0,0,0
2021,9,5,12,2114,CHANTHU,2,13.0,139.9,1008,0,0,0,0,0,0,0,0
2021,9,5,18,2114,CHANTHU,2,13.4,139.5,1006,0,0,0,0,0,0,0,0
2021,9,6,0,2114,CHANTHU,2,13.5,139.0,1006,0,0,0,0,0,0,0,0
2021,9,6,6,2114,CHANTHU,2,13.9,138.6,1004,0,0,0,0,0,0,0,0
2021,9,6,12,2114,CHANTHU,3,14.6,138.0,1002,35,0,0,0,9,60,60,0
2021,9,6,18,2114,CHANTHU,3,15.3,137.4,1000,35,0,0,0,9,60,60,0
2021,9,7,0,2114,CHANTHU,3,15.7,136.4,994,45,0,0,0,9,60,60,0
2021,9,7,6,2114,CHANTHU,4,16.1,135.6,990,55,9,25,25,9,60,60,0
2021,9,7,12,2114,CHANTHU,5,16.3,134.5,980,65,9,30,30,9,60,60,0
2021,9,7,18,2114,CHANTHU,5,16.3,133.5,960,80,9,45,45,9,90,90,0
2021,9,8,0,2114,CHANTHU,5,16.0,132.4,950,90,9,45,45,9,90,90,0
2021,9,8,6,2114,CHANTHU,5,15.7,131.4,940,95,9,45,45,9,90,90,0
2021,9,8,12,2114,CHANTHU,5,15.6,130.3,940,95,9,45,45,9,90,90,0
2021,9,8,18,2114,CHANTHU,5,15.4,129.1,935,100,9,45,45,9,90,90,0
2021,9,9,0,2114,CHANTHU,5,15.5,128.0,935,100,9,45,45,9,90,90,0
2021,9,9,6,2114,CHANTHU,5,15.8,127.1,935,100,9,45,45,9,90,90,0
2021,9,9,12,2114,CHANTHU,5,16.1,125.9,935,100,9,45,45,9,90,90,0
2021,9,9,18,2114,CHANTHU,5,16.6,124.9,935,100,9,45,45,9,90,90,0
2021,9,10,0,2114,CHANTHU,5,17.1,124.1,930,105,9,45,45,2,120,90,0
2021,9,10,6,2114,CHANTHU,5,17.8,123.5,910,115,9,60,60,2,240,120,0
2021,9,10,12,2114,CHANTHU,5,18.7,122.9,910,115,9,60,60,2,350,150,0
2021,9,10,18,2114,CHANTHU,5,19.5,122.3,905,115,9,60,60,2,350,150,0
2021,9,11,0,2114,CHANTHU,5,20.3,121.9,905,115,9,60,60,2,350,150,0
2021,9,11,6,2114,CHANTHU,5,21.0,121.5,910,110,9,60,60,2,350,150,0
2021,9,11,12,2114,CHANTHU,5,21.8,121.8,920,105,9,60,60,2,350,150,0
2021,9,11,18,2114,CHANTHU,5,22.8,122.0,935,100,9,60,60,2,350,150,0
2021,9,11,21,2114,CHANTHU,5,23.3,122.1,935,100,9,60,60,2,350,150,0
2021,9,12,0,2114,CHANTHU,5,23.8,122.3,935,100,3,80,60,2,300,250,0
2021,9,12,3,2114,CHANTHU,5,24.6,122.4,940,95,3,80,60,9,300,300,0
2021,9,12,6,2114,CHANTHU,5,25.2,122.3,950,90,3,80,60,9,300,300,0
2021,9,12,9,2114,CHANTHU,5,25.7,122.4,955,85,3,80,60,9,300,300,0
2021,9,12,12,2114,CHANTHU,5,26.2,122.6,960,80,9,50,50,2,350,210,0
2021,9,12,18,2114,CHANTHU,5,27.6,123.0,955,85,9,50,50,2,350,210,0
2021,9,13,0,2114,CHANTHU,5,29.1,123.5,955,85,9,40,40,2,270,180,0
2021,9,13,6,2114,CHANTHU,5,30.7,123.3,960,80,9,40,40,2,270,180,0
2021,9,13,12,2114,CHANTHU,5,30.9,123.2,970,75,9,40,40,2,270,180,0
2021,9,13,18,2114,CHANTHU,5,31.4,123.5,975,70,9,40,40,2,270,180,0
2021,9,14,0,2114,CHANTHU,5,31.3,123.8,980,65,9,30,30,2,270,180,0
2021,9,14,6,2114,CHANTHU,4,30.9,124.2,985,55,9,30,30,2,270,180,0
2021,9,14,12,2114,CHANTHU,4,30.5,124.7,990,50,0,0,0,1,270,180,0
2021,9,14,18,2114,CHANTHU,3,30.2,125.1,992,45,0,0,0,1,270,180,0
2021,9,15,0,2114,CHANTHU,3,30.3,125.7,992,45,0,0,0,1,270,180,0
2021,9,15,6,2114,CHANTHU,3,30.4,125.9,992,45,0,0,0,1,270,180,0
2021,9,15,12,2114,CHANTHU,3,30.2,125.7,992,45,0,0,0,1,270,150,0
2021,9,15,18,2114,CHANTHU,4,30.2,125.3,990,50,0,0,0,1,270,150,0
2021,9,16,0,2114,CHANTHU,4,30.4,125.0,990,50,0,0,0,1,270,150,0
2021,9,16,6,2114,CHANTHU,4,31.1,125.3,990,50,0,0,0,1,270,150,0
2021,9,16,12,2114,CHANTHU,4,31.7,125.8,990,50,0,0,0,1,210,180,0
2021,9,16,15,2114,CHANTHU,4,31.9,126.0,990,50,0,0,0,1,210,180,0
2021,9,16,18,2114,CHANTHU,4,32.3,126.4,990,50,0,0,0,1,210,180,0
2021,9,16,21,2114,CHANTHU,4,32.6,126.8,990,50,0,0,0,1,210,180,0
2021,9,17,0,2114,CHANTHU,4,32.9,127.5,990,50,0,0,0,1,210,180,0
2021,9,17,3,2114,CHANTHU,4,33.3,128.3,990,50,0,0,0,1,210,180,0
