unixtime,datetime,STORAGE[Wh],STORAGE PER[%],BRANCH CONDITION
1522864800,2018-04-04T18:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1522886400,2018-04-05T00:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1522908000,2018-04-05T06:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1522929600,2018-04-05T12:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1522951200,2018-04-05T18:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1522972800,2018-04-06T00:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1522994400,2018-04-06T06:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523016000,2018-04-06T12:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523037600,2018-04-06T18:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523059200,2018-04-07T00:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523080800,2018-04-07T06:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523102400,2018-04-07T12:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523124000,2018-04-07T18:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523145600,2018-04-08T00:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523167200,2018-04-08T06:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523188800,2018-04-08T12:00:00.000000+0000,4.21410074073056e10,20.06714638443124,call ship1
1523210400,2018-04-08T18:00:00.000000+0000,7141007407.305603,3.400479717764573,call ship1
1523232000,2018-04-09T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523253600,2018-04-09T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523275200,2018-04-09T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523296800,2018-04-09T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523318400,2018-04-10T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523340000,2018-04-10T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523361600,2018-04-10T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523383200,2018-04-10T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523404800,2018-04-11T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523426400,2018-04-11T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523448000,2018-04-11T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523469600,2018-04-11T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523491200,2018-04-12T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523512800,2018-04-12T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523534400,2018-04-12T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523556000,2018-04-12T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523577600,2018-04-13T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523599200,2018-04-13T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523620800,2018-04-13T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523642400,2018-04-13T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523664000,2018-04-14T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523685600,2018-04-14T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523707200,2018-04-14T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523728800,2018-04-14T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523750400,2018-04-15T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523772000,2018-04-15T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523793600,2018-04-15T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523815200,2018-04-15T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523836800,2018-04-16T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523858400,2018-04-16T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523880000,2018-04-16T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523901600,2018-04-16T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523923200,2018-04-17T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523944800,2018-04-17T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523966400,2018-04-17T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1523988000,2018-04-17T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524009600,2018-04-18T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524031200,2018-04-18T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524052800,2018-04-18T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524074400,2018-04-18T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524096000,2018-04-19T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524117600,2018-04-19T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524139200,2018-04-19T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524160800,2018-04-19T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524182400,2018-04-20T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524204000,2018-04-20T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524225600,2018-04-20T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524247200,2018-04-20T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524268800,2018-04-21T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524290400,2018-04-21T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524312000,2018-04-21T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524333600,2018-04-21T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524355200,2018-04-22T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524376800,2018-04-22T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524398400,2018-04-22T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524420000,2018-04-22T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524441600,2018-04-23T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524463200,2018-04-23T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524484800,2018-04-23T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524506400,2018-04-23T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524528000,2018-04-24T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524549600,2018-04-24T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524571200,2018-04-24T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524592800,2018-04-24T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524614400,2018-04-25T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524636000,2018-04-25T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524657600,2018-04-25T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524679200,2018-04-25T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524700800,2018-04-26T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524722400,2018-04-26T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524744000,2018-04-26T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524765600,2018-04-26T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524787200,2018-04-27T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524808800,2018-04-27T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524830400,2018-04-27T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524852000,2018-04-27T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524873600,2018-04-28T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524895200,2018-04-28T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524916800,2018-04-28T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524938400,2018-04-28T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524960000,2018-04-29T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1524981600,2018-04-29T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525003200,2018-04-29T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525024800,2018-04-29T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525046400,2018-04-30T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525068000,2018-04-30T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525089600,2018-04-30T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525111200,2018-04-30T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525132800,2018-05-01T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525154400,2018-05-01T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525176000,2018-05-01T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525197600,2018-05-01T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525219200,2018-05-02T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525240800,2018-05-02T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525262400,2018-05-02T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525284000,2018-05-02T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525305600,2018-05-03T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525327200,2018-05-03T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525348800,2018-05-03T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525370400,2018-05-03T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525392000,2018-05-04T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525413600,2018-05-04T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525435200,2018-05-04T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525456800,2018-05-04T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525478400,2018-05-05T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525500000,2018-05-05T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525521600,2018-05-05T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525543200,2018-05-05T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525564800,2018-05-06T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525586400,2018-05-06T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525608000,2018-05-06T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525629600,2018-05-06T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525651200,2018-05-07T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525672800,2018-05-07T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525694400,2018-05-07T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525716000,2018-05-07T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525737600,2018-05-08T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525759200,2018-05-08T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525780800,2018-05-08T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525802400,2018-05-08T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525824000,2018-05-09T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525845600,2018-05-09T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525867200,2018-05-09T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525888800,2018-05-09T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525910400,2018-05-10T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525932000,2018-05-10T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525953600,2018-05-10T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525975200,2018-05-10T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1525996800,2018-05-11T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526018400,2018-05-11T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526040000,2018-05-11T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526061600,2018-05-11T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526083200,2018-05-12T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526104800,2018-05-12T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526126400,2018-05-12T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526148000,2018-05-12T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526169600,2018-05-13T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526191200,2018-05-13T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526212800,2018-05-13T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526234400,2018-05-13T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526256000,2018-05-14T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526277600,2018-05-14T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526299200,2018-05-14T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526320800,2018-05-14T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526342400,2018-05-15T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526364000,2018-05-15T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526385600,2018-05-15T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526407200,2018-05-15T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526428800,2018-05-16T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526450400,2018-05-16T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526472000,2018-05-16T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526493600,2018-05-16T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526515200,2018-05-17T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526536800,2018-05-17T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526558400,2018-05-17T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526580000,2018-05-17T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526601600,2018-05-18T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526623200,2018-05-18T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526644800,2018-05-18T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526666400,2018-05-18T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526688000,2018-05-19T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526709600,2018-05-19T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526731200,2018-05-19T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526752800,2018-05-19T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526774400,2018-05-20T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526796000,2018-05-20T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526817600,2018-05-20T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526839200,2018-05-20T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526860800,2018-05-21T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526882400,2018-05-21T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526904000,2018-05-21T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526925600,2018-05-21T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526947200,2018-05-22T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526968800,2018-05-22T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1526990400,2018-05-22T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527012000,2018-05-22T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527033600,2018-05-23T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527055200,2018-05-23T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527076800,2018-05-23T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527098400,2018-05-23T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527120000,2018-05-24T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527141600,2018-05-24T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527163200,2018-05-24T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527184800,2018-05-24T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527206400,2018-05-25T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527228000,2018-05-25T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527249600,2018-05-25T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527271200,2018-05-25T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527292800,2018-05-26T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527314400,2018-05-26T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527336000,2018-05-26T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527357600,2018-05-26T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527379200,2018-05-27T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527400800,2018-05-27T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527422400,2018-05-27T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527444000,2018-05-27T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527465600,2018-05-28T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527487200,2018-05-28T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527508800,2018-05-28T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527530400,2018-05-28T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527552000,2018-05-29T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527573600,2018-05-29T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527595200,2018-05-29T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527616800,2018-05-29T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527638400,2018-05-30T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527660000,2018-05-30T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527681600,2018-05-30T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527703200,2018-05-30T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527724800,2018-05-31T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527746400,2018-05-31T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527768000,2018-05-31T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527789600,2018-05-31T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527811200,2018-06-01T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527832800,2018-06-01T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527854400,2018-06-01T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527876000,2018-06-01T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527897600,2018-06-02T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527919200,2018-06-02T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527940800,2018-06-02T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527962400,2018-06-02T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1527984000,2018-06-03T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528005600,2018-06-03T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528027200,2018-06-03T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528048800,2018-06-03T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528070400,2018-06-04T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528092000,2018-06-04T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528113600,2018-06-04T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528135200,2018-06-04T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528156800,2018-06-05T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528178400,2018-06-05T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528200000,2018-06-05T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528221600,2018-06-05T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528243200,2018-06-06T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528264800,2018-06-06T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528286400,2018-06-06T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528308000,2018-06-06T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528329600,2018-06-07T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528351200,2018-06-07T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528372800,2018-06-07T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528394400,2018-06-07T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528416000,2018-06-08T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528437600,2018-06-08T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528459200,2018-06-08T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528480800,2018-06-08T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528502400,2018-06-09T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528524000,2018-06-09T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528545600,2018-06-09T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528567200,2018-06-09T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528588800,2018-06-10T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528610400,2018-06-10T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528632000,2018-06-10T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528653600,2018-06-10T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528675200,2018-06-11T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528696800,2018-06-11T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528718400,2018-06-11T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528740000,2018-06-11T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528761600,2018-06-12T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528783200,2018-06-12T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528804800,2018-06-12T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528826400,2018-06-12T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528848000,2018-06-13T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528869600,2018-06-13T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528891200,2018-06-13T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528912800,2018-06-13T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528934400,2018-06-14T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528956000,2018-06-14T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528977600,2018-06-14T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1528999200,2018-06-14T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1529020800,2018-06-15T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1529042400,2018-06-15T06:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1529064000,2018-06-15T12:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1529085600,2018-06-15T18:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1529107200,2018-06-16T00:00:00.000000+0000,7141007407.305603,3.400479717764573,while in storage
1529128800,2018-06-16T06:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529150400,2018-06-16T12:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529172000,2018-06-16T18:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529193600,2018-06-17T00:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529215200,2018-06-17T06:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529236800,2018-06-17T12:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529258400,2018-06-17T18:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529280000,2018-06-18T00:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529301600,2018-06-18T06:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529323200,2018-06-18T12:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529344800,2018-06-18T18:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529366400,2018-06-19T00:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529388000,2018-06-19T06:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529409600,2018-06-19T12:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529431200,2018-06-19T18:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529452800,2018-06-20T00:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529474400,2018-06-20T06:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
1529496000,2018-06-20T12:00:00.000000+0000,2.9198761180085022e10,13.904171990516678,call ship1
