,Unnamed: 0,DATA NUMBER,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
623,623,660,2021,10,2,6,2113,MINDULLE,6,41.6,150.1,976,0,0,0,0,0,0,0,0,2021/10/2 6:00,1633154400
624,624,661,2021,10,2,12,2113,MINDULLE,6,43.8,152.6,976,0,0,0,0,0,0,0,0,2021/10/2 12:00,1633176000
626,626,663,2021,10,3,0,2113,MINDULLE,6,48.8,157.9,978,0,0,0,0,0,0,0,0,2021/10/3 0:00,1633219200
627,627,664,2021,10,3,6,2113,MINDULLE,6,51.2,160.1,976,0,0,0,0,0,0,0,0,2021/10/3 6:00,1633240800
628,628,665,2021,10,3,12,2113,MINDULLE,6,53.6,162.2,968,0,0,0,0,0,0,0,0,2021/10/3 12:00,1633262400
629,629,666,2021,10,3,18,2113,MINDULLE,6,55.6,164.3,964,0,0,0,0,0,0,0,0,2021/10/3 18:00,1633284000
630,630,667,2021,10,4,0,2113,MINDULLE,6,57.1,166.1,964,0,0,0,0,0,0,0,0,2021/10/4 0:00,1633305600
631,631,668,2021,10,4,6,2113,MINDULLE,6,58.3,168.5,964,0,0,0,0,0,0,0,0,2021/10/4 6:00,1633327200
632,632,669,2021,10,4,12,2113,MINDULLE,6,58.9,169.8,964,0,0,0,0,0,0,0,0,2021/10/4 12:00,1633348800
633,633,670,2021,10,4,18,2113,MINDULLE,6,59.3,171.3,968,0,0,0,0,0,0,0,0,2021/10/4 18:00,1633370400
634,634,671,2021,10,5,0,2113,MINDULLE,6,59.6,173.4,972,0,0,0,0,0,0,0,0,2021/10/5 0:00,1633392000
635,635,672,2021,10,5,6,2113,MINDULLE,6,59.9,175.4,976,0,0,0,0,0,0,0,0,2021/10/5 6:00,1633413600
636,636,673,2021,10,5,12,2113,MINDULLE,6,60.4,177.9,980,0,0,0,0,0,0,0,0,2021/10/5 12:00,1633435200
661,661,698,2021,10,7,0,2114,KOMPASU,2,13.7,136.5,1002,0,0,0,0,0,0,0,0,2021/10/7 0:00,1633564800
662,662,699,2021,10,7,6,2114,KOMPASU,2,13.7,135.7,1002,0,0,0,0,0,0,0,0,2021/10/7 6:00,1633586400
663,663,700,2021,10,7,12,2114,KOMPASU,2,13.8,134.8,1002,0,0,0,0,0,0,0,0,2021/10/7 12:00,1633608000
664,664,701,2021,10,7,18,2114,KOMPASU,2,14,134.2,1000,0,0,0,0,0,0,0,0,2021/10/7 18:00,1633629600
665,665,702,2021,10,8,0,2114,KOMPASU,3,14.2,133.6,996,35,0,0,0,9,475,475,0,2021/10/8 0:00,1633651200
666,666,703,2021,10,8,6,2114,KOMPASU,3,14.6,132.8,994,35,0,0,0,9,475,475,0,2021/10/8 6:00,1633672800
667,667,704,2021,10,8,12,2114,KOMPASU,3,14.8,132.3,994,35,0,0,0,9,475,475,0,2021/10/8 12:00,1633694400
668,668,705,2021,10,8,18,2114,KOMPASU,3,15.2,131.7,992,40,0,0,0,9,475,475,0,2021/10/8 18:00,1633716000
669,669,706,2021,10,9,0,2114,KOMPASU,3,15.5,131.1,992,40,0,0,0,9,550,550,0,2021/10/9 0:00,1633737600
670,670,707,2021,10,9,6,2114,KOMPASU,3,15.9,130.5,992,40,0,0,0,9,550,550,0,2021/10/9 6:00,1633759200
671,671,708,2021,10,9,12,2114,KOMPASU,3,16.2,130.1,990,45,0,0,0,9,600,600,0,2021/10/9 12:00,1633780800
672,672,709,2021,10,9,18,2114,KOMPASU,3,16.7,129.4,990,45,0,0,0,9,600,600,0,2021/10/9 18:00,1633802400
673,673,710,2021,10,10,0,2114,KOMPASU,3,17.1,128.9,990,45,0,0,0,9,600,600,0,2021/10/10 0:00,1633824000
674,674,711,2021,10,10,6,2114,KOMPASU,3,17.7,127.9,990,45,0,0,0,9,600,600,0,2021/10/10 6:00,1633845600
675,675,712,2021,10,10,12,2114,KOMPASU,3,18.2,126.9,985,45,0,0,0,9,600,600,0,2021/10/10 12:00,1633867200
676,676,713,2021,10,10,18,2114,KOMPASU,4,18.4,125.8,980,50,0,0,0,9,600,600,0,2021/10/10 18:00,1633888800
677,677,714,2021,10,11,0,2114,KOMPASU,4,18.6,124.7,980,50,0,0,0,9,600,600,0,2021/10/11 0:00,1633910400
678,678,715,2021,10,11,6,2114,KOMPASU,4,18.8,123,980,50,0,0,0,8,600,500,0,2021/10/11 6:00,1633932000
692,692,729,2021,10,8,18,2115,NAMTHEUN,2,16.6,166,1010,0,0,0,0,0,0,0,0,2021/10/8 18:00,1633716000
693,693,730,2021,10,9,0,2115,NAMTHEUN,2,16.8,164.6,1010,0,0,0,0,0,0,0,0,2021/10/9 0:00,1633737600
694,694,731,2021,10,9,6,2115,NAMTHEUN,2,16.7,163.4,1006,0,0,0,0,0,0,0,0,2021/10/9 6:00,1633759200
695,695,732,2021,10,9,12,2115,NAMTHEUN,2,16.9,162.1,1004,0,0,0,0,0,0,0,0,2021/10/9 12:00,1633780800
696,696,733,2021,10,9,18,2115,NAMTHEUN,2,16.9,161,1002,0,0,0,0,0,0,0,0,2021/10/9 18:00,1633802400
697,697,734,2021,10,10,0,2115,NAMTHEUN,3,17,160.4,1000,35,0,0,0,1,150,90,0,2021/10/10 0:00,1633824000
698,698,735,2021,10,10,6,2115,NAMTHEUN,3,17.1,159.9,998,40,0,0,0,1,210,120,0,2021/10/10 6:00,1633845600
699,699,736,2021,10,10,12,2115,NAMTHEUN,3,17.4,159.5,998,40,0,0,0,1,210,120,0,2021/10/10 12:00,1633867200
700,700,737,2021,10,10,18,2115,NAMTHEUN,3,17.7,158.8,998,40,0,0,0,1,210,120,0,2021/10/10 18:00,1633888800
701,701,738,2021,10,11,0,2115,NAMTHEUN,3,18.1,157.3,998,40,0,0,0,8,300,120,0,2021/10/11 0:00,1633910400
702,702,739,2021,10,11,6,2115,NAMTHEUN,3,18.6,156,998,40,0,0,0,8,300,120,0,2021/10/11 6:00,1633932000
703,703,740,2021,10,11,12,2115,NAMTHEUN,3,18.8,155,998,40,0,0,0,8,300,120,0,2021/10/11 12:00,1633953600
704,704,741,2021,10,11,18,2115,NAMTHEUN,3,19.2,153.8,998,40,0,0,0,8,300,120,0,2021/10/11 18:00,1633975200
705,705,742,2021,10,12,0,2115,NAMTHEUN,3,19.5,153.1,998,40,0,0,0,8,300,120,0,2021/10/12 0:00,1633996800
706,706,743,2021,10,12,6,2115,NAMTHEUN,3,19.6,152.1,998,40,0,0,0,8,300,120,0,2021/10/12 6:00,1634018400
707,707,744,2021,10,12,12,2115,NAMTHEUN,3,20.1,151.9,998,40,0,0,0,8,300,120,0,2021/10/12 12:00,1634040000
708,708,745,2021,10,12,18,2115,NAMTHEUN,3,20.9,151.9,998,40,0,0,0,8,300,120,0,2021/10/12 18:00,1634061600
709,709,746,2021,10,13,0,2115,NAMTHEUN,3,21.7,152.4,998,40,0,0,0,1,300,120,0,2021/10/13 0:00,1634083200
710,710,747,2021,10,13,6,2115,NAMTHEUN,3,22.4,152.9,998,40,0,0,0,1,300,120,0,2021/10/13 6:00,1634104800
711,711,748,2021,10,13,12,2115,NAMTHEUN,3,22.8,153.8,998,40,0,0,0,1,300,120,0,2021/10/13 12:00,1634126400
712,712,749,2021,10,13,18,2115,NAMTHEUN,3,23.4,155,998,40,0,0,0,1,300,120,0,2021/10/13 18:00,1634148000
713,713,750,2021,10,14,0,2115,NAMTHEUN,3,23.9,156,998,40,0,0,0,2,240,120,0,2021/10/14 0:00,1634169600
714,714,751,2021,10,14,6,2115,NAMTHEUN,3,24.3,157.4,998,40,0,0,0,2,240,120,0,2021/10/14 6:00,1634191200
715,715,752,2021,10,14,12,2115,NAMTHEUN,3,24.5,158.3,998,40,0,0,0,2,240,120,0,2021/10/14 12:00,1634212800
716,716,753,2021,10,14,18,2115,NAMTHEUN,3,25.2,159.3,998,40,0,0,0,2,240,120,0,2021/10/14 18:00,1634234400
717,717,754,2021,10,15,0,2115,NAMTHEUN,3,25.9,160,998,45,0,0,0,2,210,90,0,2021/10/15 0:00,1634256000
718,718,755,2021,10,15,6,2115,NAMTHEUN,3,26.5,160.7,998,45,0,0,0,2,210,90,0,2021/10/15 6:00,1634277600
719,719,756,2021,10,15,12,2115,NAMTHEUN,3,27,161.8,998,45,0,0,0,2,210,90,0,2021/10/15 12:00,1634299200
720,720,757,2021,10,15,18,2115,NAMTHEUN,3,28,162.8,998,45,0,0,0,2,210,90,0,2021/10/15 18:00,1634320800
721,721,758,2021,10,16,0,2115,NAMTHEUN,4,29.2,164.3,996,50,0,0,0,2,210,90,0,2021/10/16 0:00,1634342400
722,722,759,2021,10,16,6,2115,NAMTHEUN,4,30.7,165.1,996,50,0,0,0,2,210,90,0,2021/10/16 6:00,1634364000
723,723,760,2021,10,16,12,2115,NAMTHEUN,3,31.9,165.9,998,45,0,0,0,3,150,90,0,2021/10/16 12:00,1634385600
724,724,761,2021,10,16,18,2115,NAMTHEUN,3,32.7,166.6,1000,40,0,0,0,3,150,90,0,2021/10/16 18:00,1634407200
725,725,762,2021,10,17,0,2115,NAMTHEUN,6,33.7,167.2,1002,0,0,0,0,0,0,0,0,2021/10/17 0:00,1634428800
726,726,763,2021,10,17,6,2115,NAMTHEUN,6,35,167.3,1002,0,0,0,0,0,0,0,0,2021/10/17 6:00,1634450400
727,727,764,2021,10,17,12,2115,NAMTHEUN,6,36.1,167,1004,0,0,0,0,0,0,0,0,2021/10/17 12:00,1634472000
728,728,765,2021,10,17,18,2115,NAMTHEUN,6,38,167.4,1004,0,0,0,0,0,0,0,0,2021/10/17 18:00,1634493600
729,729,766,2021,10,18,0,2115,NAMTHEUN,6,39.8,168.4,1004,0,0,0,0,0,0,0,0,2021/10/18 0:00,1634515200
730,730,767,2021,10,18,6,2115,NAMTHEUN,6,41.7,171,1002,0,0,0,0,0,0,0,0,2021/10/18 6:00,1634536800
731,731,768,2021,10,18,12,2115,NAMTHEUN,6,43.3,174.5,1000,0,0,0,0,0,0,0,0,2021/10/18 12:00,1634558400
732,732,769,2021,10,18,18,2115,NAMTHEUN,6,44.5,179.6,1000,0,0,0,0,0,0,0,0,2021/10/18 18:00,1634580000
733,733,770,2021,10,19,0,2115,NAMTHEUN,6,45.2,183.7,1000,0,0,0,0,0,0,0,0,2021/10/19 0:00,1634601600
734,734,771,2021,10,23,6,2116,MALOU,2,11.3,141.5,1008,0,0,0,0,0,0,0,0,2021/10/23 6:00,1634968800
735,735,772,2021,10,23,12,2116,MALOU,2,11.4,140.9,1008,0,0,0,0,0,0,0,0,2021/10/23 12:00,1634990400
736,736,773,2021,10,23,18,2116,MALOU,2,11.4,140.6,1006,0,0,0,0,0,0,0,0,2021/10/23 18:00,1635012000
737,737,774,2021,10,24,0,2116,MALOU,2,12,140.4,1008,0,0,0,0,0,0,0,0,2021/10/24 0:00,1635033600
738,738,775,2021,10,24,6,2116,MALOU,2,12.6,140.2,1006,0,0,0,0,0,0,0,0,2021/10/24 6:00,1635055200
739,739,776,2021,10,24,12,2116,MALOU,2,14.1,139.7,1006,0,0,0,0,0,0,0,0,2021/10/24 12:00,1635076800
740,740,777,2021,10,24,18,2116,MALOU,3,15.4,139,1002,35,0,0,0,1,240,120,0,2021/10/24 18:00,1635098400
741,741,778,2021,10,25,0,2116,MALOU,3,16.1,139,1002,35,0,0,0,1,240,120,0,2021/10/25 0:00,1635120000
742,742,779,2021,10,25,6,2116,MALOU,3,17.6,138.5,1000,35,0,0,0,1,240,120,0,2021/10/25 6:00,1635141600
743,743,780,2021,10,25,12,2116,MALOU,3,18.6,138.6,1000,35,0,0,0,2,240,180,0,2021/10/25 12:00,1635163200
744,744,781,2021,10,25,18,2116,MALOU,3,19,138.9,998,40,0,0,0,2,240,180,0,2021/10/25 18:00,1635184800
745,745,782,2021,10,26,0,2116,MALOU,3,19.1,139,994,45,0,0,0,2,240,180,0,2021/10/26 0:00,1635206400
746,746,783,2021,10,26,6,2116,MALOU,4,19.4,139.3,992,50,0,0,0,2,240,180,0,2021/10/26 6:00,1635228000
747,747,784,2021,10,26,12,2116,MALOU,4,20.4,139.3,992,50,0,0,0,2,240,180,0,2021/10/26 12:00,1635249600
748,748,785,2021,10,26,18,2116,MALOU,4,20.7,139.3,985,55,9,60,60,2,240,180,0,2021/10/26 18:00,1635271200
749,749,786,2021,10,27,0,2116,MALOU,4,20.8,139.3,980,60,7,90,60,2,240,210,0,2021/10/27 0:00,1635292800
750,750,787,2021,10,27,6,2116,MALOU,4,21.3,139.4,980,60,7,90,60,2,240,210,0,2021/10/27 6:00,1635314400
751,751,788,2021,10,27,12,2116,MALOU,5,21.9,139.7,970,70,7,90,60,2,240,210,0,2021/10/27 12:00,1635336000
752,752,789,2021,10,27,18,2116,MALOU,5,22.7,140,965,75,9,90,90,2,270,240,0,2021/10/27 18:00,1635357600
753,753,791,2021,10,28,0,2116,MALOU,5,23.6,140.7,965,75,9,90,90,2,270,240,0,2021/10/28 0:00,1635379200
754,754,793,2021,10,28,6,2116,MALOU,5,24.9,141.5,965,75,9,90,90,2,270,240,0,2021/10/28 6:00,1635400800
755,755,795,2021,10,28,12,2116,MALOU,5,26.3,142.5,970,70,9,90,90,2,270,180,0,2021/10/28 12:00,1635422400
756,756,797,2021,10,28,18,2116,MALOU,5,28,143.4,970,70,9,90,90,2,270,180,0,2021/10/28 18:00,1635444000
757,757,799,2021,10,29,0,2116,MALOU,5,29.7,144.6,970,70,9,90,90,2,270,180,0,2021/10/29 0:00,1635465600
758,758,800,2021,10,29,6,2116,MALOU,5,32.2,146.9,975,65,9,90,90,2,270,180,0,2021/10/29 6:00,1635487200
759,759,801,2021,10,29,12,2116,MALOU,6,33.7,149.9,980,0,0,0,0,0,0,0,0,2021/10/29 12:00,1635508800
760,760,802,2021,10,29,18,2116,MALOU,6,35.9,153.1,990,0,0,0,0,0,0,0,0,2021/10/29 18:00,1635530400
761,761,803,2021,10,30,0,2116,MALOU,6,38.3,157.9,992,0,0,0,0,0,0,0,0,2021/10/30 0:00,1635552000
762,762,804,2021,10,30,6,2116,MALOU,6,41.4,164,992,0,0,0,0,0,0,0,0,2021/10/30 6:00,1635573600
763,763,805,2021,10,30,12,2116,MALOU,6,44.3,169,984,0,0,0,0,0,0,0,0,2021/10/30 12:00,1635595200
764,764,806,2021,10,30,18,2116,MALOU,6,44.7,172.1,978,0,0,0,0,0,0,0,0,2021/10/30 18:00,1635616800
765,765,807,2021,10,31,0,2116,MALOU,6,44.1,175,974,0,0,0,0,0,0,0,0,2021/10/31 0:00,1635638400
766,766,808,2021,10,31,6,2116,MALOU,6,43.1,178,978,0,0,0,0,0,0,0,0,2021/10/31 6:00,1635660000
767,767,809,2021,10,31,12,2116,MALOU,6,42.1,181.8,984,0,0,0,0,0,0,0,0,2021/10/31 12:00,1635681600
768,768,810,2021,11,28,18,2117,NYATOH,2,11.7,144,1004,0,0,0,0,0,0,0,0,2021/11/28 18:00,1638122400
769,769,811,2021,11,29,0,2117,NYATOH,2,11.8,142.8,1006,0,0,0,0,0,0,0,0,2021/11/29 0:00,1638144000
770,770,812,2021,11,29,6,2117,NYATOH,2,12,141.8,1004,0,0,0,0,0,0,0,0,2021/11/29 6:00,1638165600
771,771,813,2021,11,29,12,2117,NYATOH,2,12.2,141,1006,0,0,0,0,0,0,0,0,2021/11/29 12:00,1638187200
772,772,814,2021,11,29,18,2117,NYATOH,2,12.3,140,1002,0,0,0,0,0,0,0,0,2021/11/29 18:00,1638208800
773,773,815,2021,11,30,0,2117,NYATOH,3,12.5,139,1000,35,0,0,0,1,120,90,0,2021/11/30 0:00,1638230400
774,774,816,2021,11,30,6,2117,NYATOH,3,12.9,138.1,998,35,0,0,0,1,120,90,0,2021/11/30 6:00,1638252000
775,775,817,2021,11,30,12,2117,NYATOH,3,13.2,137.3,996,40,0,0,0,1,150,120,0,2021/11/30 12:00,1638273600
776,776,818,2021,11,30,18,2117,NYATOH,3,13.5,136.5,992,45,0,0,0,1,150,120,0,2021/11/30 18:00,1638295200
777,777,819,2021,12,1,0,2117,NYATOH,4,13.8,136.2,990,50,0,0,0,1,150,120,0,2021/12/1 0:00,1638316800
778,778,820,2021,12,1,6,2117,NYATOH,4,14.2,135.7,985,55,9,30,30,1,150,120,0,2021/12/1 6:00,1638338400
779,779,821,2021,12,1,12,2117,NYATOH,5,15,135.6,975,65,9,45,45,1,210,120,0,2021/12/1 12:00,1638360000
780,780,822,2021,12,1,18,2117,NYATOH,5,15.8,135.5,970,70,9,50,50,1,210,120,0,2021/12/1 18:00,1638381600
781,781,823,2021,12,2,0,2117,NYATOH,5,16.5,135.5,970,70,9,50,50,2,240,150,0,2021/12/2 0:00,1638403200
782,782,824,2021,12,2,6,2117,NYATOH,5,17.3,135.8,955,80,9,75,75,2,240,150,0,2021/12/2 6:00,1638424800
783,783,825,2021,12,2,12,2117,NYATOH,5,18.3,136.7,950,85,9,80,80,9,240,240,0,2021/12/2 12:00,1638446400
784,784,826,2021,12,2,18,2117,NYATOH,5,19.5,137.5,925,100,9,110,110,9,240,240,0,2021/12/2 18:00,1638468000
785,785,827,2021,12,3,0,2117,NYATOH,5,21,138.7,925,100,9,110,110,9,270,270,0,2021/12/3 0:00,1638489600
786,786,828,2021,12,3,6,2117,NYATOH,5,22.6,140.5,935,95,9,95,95,9,270,270,0,2021/12/3 6:00,1638511200
787,787,829,2021,12,3,12,2117,NYATOH,5,24.2,142.5,955,80,9,75,75,9,240,240,0,2021/12/3 12:00,1638532800
788,788,830,2021,12,3,18,2117,NYATOH,4,26.2,144.6,980,60,9,40,40,9,240,240,0,2021/12/3 18:00,1638554400
789,789,831,2021,12,4,0,2117,NYATOH,6,28.4,146.5,1000,0,0,0,0,0,0,0,0,2021/12/4 0:00,1638576000
790,790,832,2021,12,4,6,2117,NYATOH,6,29,148.1,1006,0,0,0,0,0,0,0,0,2021/12/4 6:00,1638597600
791,791,833,2021,12,11,18,2118,RAI,2,5.8,144.8,1002,0,0,0,0,0,0,0,0,2021/12/11 18:00,1639245600
792,792,834,2021,12,12,0,2118,RAI,2,5.8,144.4,1004,0,0,0,0,0,0,0,0,2021/12/12 0:00,1639267200
793,793,835,2021,12,12,6,2118,RAI,2,5.8,144,1002,0,0,0,0,0,0,0,0,2021/12/12 6:00,1639288800
794,794,836,2021,12,12,12,2118,RAI,2,5.8,143.5,1004,0,0,0,0,0,0,0,0,2021/12/12 12:00,1639310400
795,795,837,2021,12,12,18,2118,RAI,2,5.8,143,1002,0,0,0,0,0,0,0,0,2021/12/12 18:00,1639332000
796,796,838,2021,12,13,0,2118,RAI,2,5.8,142,1000,0,0,0,0,0,0,0,0,2021/12/13 0:00,1639353600
797,797,839,2021,12,13,6,2118,RAI,3,6,141,998,35,0,0,0,8,190,90,0,2021/12/13 6:00,1639375200
798,798,840,2021,12,13,12,2118,RAI,3,6.4,139.7,996,40,0,0,0,8,190,90,0,2021/12/13 12:00,1639396800
799,799,841,2021,12,13,18,2118,RAI,3,6.8,138.4,992,45,0,0,0,8,190,90,0,2021/12/13 18:00,1639418400
800,800,842,2021,12,14,0,2118,RAI,4,7.2,137.1,990,50,0,0,0,8,190,90,0,2021/12/14 0:00,1639440000
801,801,843,2021,12,14,6,2118,RAI,4,7.8,135.8,985,55,9,30,30,8,190,90,0,2021/12/14 6:00,1639461600
802,802,844,2021,12,14,12,2118,RAI,4,8.4,134.5,980,60,9,40,40,8,190,90,0,2021/12/14 12:00,1639483200
803,803,845,2021,12,14,18,2118,RAI,5,8.6,133.4,970,70,9,50,50,8,190,90,0,2021/12/14 18:00,1639504800
804,804,846,2021,12,15,0,2118,RAI,5,8.7,132.3,965,75,9,60,60,1,240,150,0,2021/12/15 0:00,1639526400
805,805,847,2021,12,15,6,2118,RAI,5,8.9,131.2,955,80,9,75,75,1,240,150,0,2021/12/15 6:00,1639548000
806,806,848,2021,12,15,12,2118,RAI,5,9.1,130.1,955,80,9,75,75,1,240,150,0,2021/12/15 12:00,1639569600
807,807,849,2021,12,15,18,2118,RAI,5,9.4,128.9,950,85,9,80,80,1,240,150,0,2021/12/15 18:00,1639591200
808,808,850,2021,12,16,0,2118,RAI,5,9.7,127.6,925,100,9,90,90,1,240,150,0,2021/12/16 0:00,1639612800
