BASE LON,BASE LAT,STORAGE[GWh],2017[GWh],2018[GWh],2019[GWh],2020[GWh],2021[GWh],2022[GWh]
145,20,50.0,150.09887465794756,269.11011291111186,232.41957650678722,134.48311031446505,204.06484209515844,157.78596903466928
140,20,50.0,153.44566244600804,272.30359111279324,236.81238095248932,133.07472897678522,207.59279204211745,162.54904411365436
135,20,50.0,153.97429506533376,253.0127268478255,233.73412023514334,132.43531965268195,204.72583387712442,170.84116340897367
130,20,50.0,154.68624858896564,251.30205013614145,240.0758828818703,130.09026582165092,204.79046357937466,160.45809055761362
125,20,50.0,150.0294081471393,243.83650636245778,232.5182489059669,124.83869194887883,204.08538259415297,154.30168446489975
155,25,50.0,139.3632427707912,248.3065495307707,221.77088629663578,125.97926387330106,198.90967003014637,149.2428744762734
150,25,50.0,148.77740185245335,254.95793748056195,221.1126564644602,126.94110159354857,204.65608025834513,151.56500068261164
145,25,50.0,150.59323039990826,270.9658444759206,231.85431389084707,131.28620347033254,200.58183050286124,168.34414767010477
140,25,50.0,153.83509310411281,275.197271834638,242.7835379468363,128.55676063507488,211.38054858036696,170.39482411525702
135,25,50.0,153.91796824811308,274.0110953974154,231.51737422249596,133.57156291992527,208.05192469748715,170.988176388859
130,25,50.0,153.94828403720334,249.90505997763407,234.49225066430327,131.67850328088733,203.96341986216675,168.07952970911288
155,30,50.0,139.39683200994267,246.0468174663112,217.29360803520123,127.77773902466436,196.34521820423836,147.7995976809688
150,30,50.0,148.14376679075846,254.80439782544872,213.28093735893214,127.97900797177718,204.61994866164957,147.9682791198963
145,30,50.0,151.91165834548707,267.0071090450171,227.01969799241144,133.2069437511896,205.35395308190786,163.84771128967756
140,30,50.0,153.22036374615743,272.00556294783905,235.31006706203675,129.9263565734054,205.49866965864024,164.5213271639234
135,30,50.0,153.24912161300207,270.2814557536663,233.33104521915962,134.15898914839119,207.76851125048574,164.94857015258393
155,20,60.0,139.8196344015306,241.58700234997445,226.87096493365055,133.51111024997132,192.0480431554168,154.26701497175162
150,20,60.0,140.6353500523906,254.43635540480003,226.6153764570614,138.64371118658713,200.3319780954601,160.0467059916019
145,20,60.0,137.3987543487378,261.3361420329221,238.54203339117765,140.39376788125793,201.13610144677307,163.79183282257594
140,20,60.0,138.81369908603335,261.5802920335409,231.41317050689918,139.10057639141624,204.17909739926046,169.18129995766256
135,20,60.0,143.44694612513578,261.86383024870884,246.74556051615173,136.26759268141433,204.60309861245264,171.8516622501742
130,20,60.0,148.05689543407854,259.3498775451268,248.64685033769214,131.38535237751046,204.67631035973534,171.3048617819238
125,20,60.0,144.9297073112821,253.06715125674623,218.8490634313582,125.55601416533767,204.8029432556551,170.80510491490918
155,25,60.0,139.89852486008718,239.94479351750562,225.8688080395817,137.71458704324417,201.3588069199959,150.27899727477453
150,25,60.0,140.42255603034596,248.53967393950026,230.9639728150681,140.3197776078033,202.23403962190528,159.74045338533503
145,25,60.0,136.12293637988,259.2327243952908,231.94923892992668,140.93992317223461,197.67131689451728,159.31807821595282
140,25,60.0,142.67878815300477,261.5974100317394,230.55214930693012,140.26448909527585,208.68881505500994,165.00693917495224
135,25,60.0,148.11914365580404,261.23671185018355,230.13828712536593,138.46058335796278,204.74229514456374,168.6581566058722
130,25,60.0,147.17963037208003,257.90599947024833,227.76910179876515,133.55288017032757,204.49772522157656,168.61590919308486
155,30,60.0,135.42597027100607,241.91620279847328,224.3608636796922,137.78907594322158,203.00458748249324,148.0162599764988
150,30,60.0,136.81732882313133,248.70154862644708,226.98777900281473,139.9418087153706,207.13216520153094,157.3079953155595
145,30,60.0,138.74823006388013,258.5393450979123,230.28784534631157,140.36941968495623,203.7275734398071,154.46102728367657
140,30,60.0,143.69843482395328,260.43283677177226,229.66790623131843,140.6181375022784,196.5708535658136,156.97430253307905
135,30,60.0,148.37842320564513,257.45336450555794,229.0927334428079,138.45053497314547,205.59764078654817,164.5091607698421
155,20,70.0,138.61797443176522,241.17482382732405,228.75816867824747,124.34236668045858,191.04724296925525,158.17458240426896
150,20,70.0,136.38448842164487,254.75309240768243,228.68587570092225,125.64793776149222,202.53630282881198,165.5391405319408
145,20,70.0,143.3203511654143,273.12146187863414,228.77014372395655,125.8035799644874,200.76802910959302,171.750755571085
140,20,70.0,146.27169853433483,278.04189772541173,244.92613565744014,123.00846904284191,203.4409052478953,175.23203944442923
135,20,70.0,152.07229587129632,275.9104598762601,249.77250222800131,119.64973092632745,203.86056800746977,171.08101715607953
130,20,70.0,154.44444978343574,257.69836333451826,245.94701009247325,115.16733086663844,203.94184838252556,171.43888223116016
125,20,70.0,150.41947884708472,253.73693937535768,235.45352124326337,108.44170231179976,204.0855719106812,167.70356837709704
155,25,70.0,128.17435007366026,235.19376375052803,228.48365908833534,128.671066275672,198.40802923744175,153.41151190044204
150,25,70.0,138.56832571390797,255.1258727911858,228.67373670964173,127.57102817062746,201.2550039846077,157.08624318902935
145,25,70.0,140.92941588543584,270.9284079951038,228.73662139678552,126.08940194993582,196.70043809146568,166.02925741992848
140,25,70.0,149.43302139473516,275.16315234267,238.95286425005716,124.99252393917313,207.9579710666696,169.29599608651696
135,25,70.0,156.13710385666866,274.5503230135057,250.3442861278669,121.13908654575391,204.01631288717724,171.65849855265304
130,25,70.0,157.45399065778588,271.3431983595322,244.08561972829312,117.45872057101354,203.75012640459002,165.68356707506354
155,30,70.0,138.84093816178225,236.96034729914416,227.98530685230165,129.97749129877428,198.84390216951076,151.10459801563806
150,30,70.0,134.78468399935784,250.54292172136442,228.47570608625878,128.25638321433652,204.96457943560918,153.02985575617163
145,30,70.0,141.00395940794292,262.98691940101713,228.13856477852133,126.27629171397305,202.63409733657562,159.10244179919718
140,30,70.0,147.157443335239,269.28958490096903,251.04965260932462,124.63105854796396,195.49039076471684,162.39576988545986
135,30,70.0,154.003415447564,269.0933749733034,227.1529002446186,121.63452843290283,204.76164318001673,163.66877766604813
155,20,80.0,145.79721090216708,243.78207464638825,232.72453234807082,124.88691737747394,190.09316502130994,165.23745715333712
150,20,80.0,147.9124183374612,251.0417067832835,237.43702257895515,125.35954157170318,201.77143396001733,168.22373466556084
145,20,80.0,142.15788187638697,264.9843295334154,248.0434640924141,125.43986105458913,199.96194877748187,170.18017470822954
140,20,80.0,142.92829782264369,267.5492382406787,248.13613734673518,123.78850562528444,202.6949291507635,177.2444090539149
135,20,80.0,147.93583967664816,267.30819651934786,247.0803425847511,121.48732715531476,203.15270235587974,171.58970878502817
130,20,80.0,152.73225906337103,266.02285621034025,245.7523227509184,118.99364784606973,203.2416746757762,165.6232726420988
125,20,80.0,147.96669267622084,263.8286874867503,249.9258796298914,115.66510197968435,203.40169096202501,163.49514608987684
155,25,80.0,145.81287807398894,245.0317838742461,236.87217518282904,127.81896287771481,197.4005304667471,160.3498508705598
150,25,80.0,149.05768544659912,246.53387497514353,237.27433410662942,126.78098449716975,200.3216745101391,163.78698711212047
145,25,80.0,140.9031683007666,266.8204744158738,248.5731321391682,125.32179561915255,195.77488465040193,166.5969431653868
140,25,80.0,151.9727120595227,267.4750803889456,247.8691077630245,125.01971797699912,207.26433768243743,171.3476168641886
135,25,80.0,152.3535025615064,266.6361702370621,251.36789874179064,121.9585715233177,203.32422302553508,172.19208835601432
130,25,80.0,151.22507012452644,264.8559879945633,250.47791508854812,119.48203755831364,203.03742914987376,162.43980030513734
155,30,80.0,145.18827505195154,241.45898740974206,235.62457381453632,129.06559898623985,197.70231260602029,158.6738468327705
150,30,80.0,148.21777907872934,247.78312395530995,233.10953221165283,127.42518606843225,203.954112279597,160.32344997510216
145,30,80.0,142.3658331806979,264.8991910111816,246.49106543324277,125.36637653248184,201.59131990541766,161.50889970114827
140,30,80.0,150.87899933703915,266.0304142054204,246.64465414186932,123.84177452631329,194.4603692415841,162.51294415663682
135,30,80.0,151.95034548421006,264.99252345788324,250.41565942236443,121.95747320523596,203.96467402278083,163.7149633354918
155,20,90.0,140.35418947638107,255.92184670237776,248.6210273473084,122.61126973669985,189.37875474316334,154.553934498591
150,20,90.0,143.51435962601778,266.7574007918648,248.48534814448763,124.25413085007753,201.03777992204587,164.9910535843902
145,20,90.0,145.3251779978941,267.6567870492123,248.3946363754814,124.43150800597161,199.242993611048,168.73108849952578
140,20,90.0,145.42418841230736,266.7820633836267,247.1390520559475,122.14089001122319,201.97948796114727,170.17812191127547
135,20,90.0,146.12066178866252,266.0172714306596,246.62332217314886,118.6415343715138,202.47381164368505,171.45888497950466
130,20,90.0,146.49030545297498,264.6546537423761,254.30272453580127,113.78794072919256,202.57016105540586,171.50206249995648
125,20,90.0,142.80883737584784,258.51886979242886,249.03497810457606,107.0448726025398,202.7458031911653,169.4004902539557
155,25,90.0,140.00249946692898,264.96810227661507,248.3410824847943,127.00173847728907,196.43427146486482,159.43259751988515
150,25,90.0,143.8090740116665,267.2812064349043,247.9848601589237,126.05241998922868,199.42654884581145,164.45527589972139
145,25,90.0,145.17666334995658,270.4622454373832,248.2421344337734,124.0330069081858,194.88721672448042,172.91323496344094
140,25,90.0,145.86827255179276,270.59143501397375,253.0618187558247,123.49843326976456,206.60285344280422,170.1770804322764
135,25,90.0,145.5393237516714,269.6735815532918,247.5721846230772,120.44321913429461,202.66046235567123,172.34341510140794
130,25,90.0,145.28887931672583,264.7543329650102,250.4634791249849,116.55026076310439,202.35390460570818,170.42701094367933
155,30,90.0,137.0711745949077,256.6288874875718,247.6340877922081,128.203612194002,196.6074515260241,158.42526556159234
150,30,90.0,143.18446207452612,267.3994413580954,246.87125552601233,126.69946874960185,202.9850063967879,162.22550299458644
145,30,90.0,144.70016291540588,269.8912207171208,251.13552902143485,124.76333397269998,200.5905568915633,172.66990921130144
140,30,90.0,144.9491363010219,270.56662608875223,251.80394093106565,123.17418589525921,193.47250940710177,168.32206605150026
135,30,90.0,145.36512019561437,267.18684848026135,244.94590807943598,120.91219979282532,203.20032706296195,168.97083274725978
155,20,100.0,142.9100961649576,259.72675122958054,251.7380207995542,121.79469248077248,188.51037236090468,162.97526880013376
150,20,100.0,146.39044440569268,258.2617858227083,251.38700334138102,123.59665697080167,200.33078516594344,163.84686355777515
145,20,100.0,146.4370170638692,268.8413988464246,250.19445735020275,123.7846620307986,198.5018448335306,163.15231886618753
140,20,100.0,151.4654918013364,269.06321709279763,244.60135356795197,121.47254225211911,201.2901215324906,163.67492989162744
135,20,100.0,152.18249331335608,266.755700478214,243.65745180134988,117.96021578764206,201.81966358440866,163.58029330392463
130,20,100.0,149.6044916044407,263.8131087945884,242.66531312680084,113.09160606613486,201.92312122461644,163.88989271909654
125,20,100.0,145.43878982839232,257.66480893156,238.74083672698396,106.34031150378314,202.11381971473202,161.62188759750993
155,25,100.0,131.31901369196382,257.7078679159097,249.94146796907984,126.2142983990419,196.05823590503394,162.5315008627854
150,25,100.0,148.43089336305567,261.40300734707193,252.07962813536665,125.34334520242659,198.56404667040897,159.51213107404877
145,25,100.0,152.11808373875027,269.6542396912756,250.6991747127312,123.36789697666758,194.03190048492493,170.54461159317808
140,25,100.0,149.65063902959858,271.46600061776763,246.09784346837918,122.84197418156347,205.9611664350766,162.0922281621148
135,25,100.0,151.16603247487822,270.1195722120482,247.0420678712698,119.74914963338685,202.02160370561785,163.1620562168351
130,25,100.0,148.12274346190398,263.78160333607957,243.02267105678348,115.86267793967804,201.73704894158044,159.79813094172448
155,30,100.0,131.3347294955156,258.885538951291,247.14137248503064,127.37914627038892,195.55249343366563,161.92890048449252
150,30,100.0,146.36032152854008,261.1009281283002,250.0149086232152,126.04474500913915,202.09856092834548,155.73507560951143
145,30,100.0,149.52802446846727,261.2549193113732,250.33126275078388,124.04967382498309,199.74893071213515,169.96507537719845
140,30,100.0,147.8362302999486,270.1411795403755,245.01098138510326,122.48701206238523,192.56241016789775,160.48271318972692
135,30,100.0,150.29233844218174,267.8321899901106,245.64192452770948,120.20579667231448,202.46383726954141,159.7716327903001
155,20,110.0,151.48309201798398,259.2774646624046,253.65284725914663,121.00493723304444,193.37732947132855,169.72537705071295
150,20,110.0,154.0082181254405,257.554691081245,253.9924046103537,122.96077905155629,205.44843601800383,172.36964859218256
145,20,110.0,154.67332389895816,268.2155277582063,252.494752745877,123.15832466851361,204.25487842594725,172.94123907204656
140,20,110.0,155.27158176928992,268.3278431435213,250.4179144982726,120.82614762597895,201.03645826239344,172.38605602030515
135,20,110.0,154.90387057427614,265.95945701391275,246.72253400753453,117.30127638774871,201.14173594174818,171.8961258070231
130,20,110.0,143.3274429963202,262.9992059655663,243.34850483284941,112.41814381827906,201.12580336608957,171.26215903163782
125,20,110.0,139.3805534183854,256.83880129804555,235.50735681590731,105.65889303290476,201.41785302136438,169.31276826096493
155,25,110.0,150.40356018678176,257.0503725447852,253.19538724690048,125.4527232638628,200.77468072108573,170.61477390268726
150,25,110.0,153.87095390035776,260.68676418756735,255.93300624933985,124.64326165705508,198.86437289914093,171.80473488272048
145,25,110.0,154.7318281965446,268.99911578924656,255.79253368642756,123.32492061623738,193.2947867553455,171.98348162365878
140,25,110.0,154.84436832356823,270.75844387883586,252.4342775021822,122.81444916686385,205.40387491349136,172.05037491692926
135,25,110.0,154.93115407495114,269.28563551307025,247.368933534364,119.07787814419095,201.3399492369948,171.48823223949094
130,25,110.0,151.42029449352736,262.8408248322795,239.96502011557476,115.1976800609018,199.384371889197,170.59118494045825
155,30,110.0,150.3943210695957,249.78724396436291,252.75180261458758,126.53332917173249,202.21698668774152,169.82926127315542
150,30,110.0,153.5234576159802,259.143421117465,255.75551747239246,125.11700185243849,201.49975087991993,170.96745915395263
145,30,110.0,152.89518815554413,267.81502155196836,255.6674375842219,123.359418839451,198.82402197131105,171.6440754460031
140,30,110.0,155.06805719208506,269.4137972726583,254.19621302745568,121.82240974010128,191.64444268467508,171.23455531704175
135,30,110.0,154.46518087315542,266.64400586725003,249.4384096700977,119.52259668433379,201.7515388617301,170.79928257912854
155,20,120.0,135.63973044930574,258.84160992812696,238.98639487817147,120.23879244085425,192.58576506504178,172.87765517286195
150,20,120.0,138.78976529153883,256.8687355838733,250.16716169250586,122.34391128435867,204.81391840389597,178.95973547128858
145,20,120.0,145.10779702668933,267.6083676586686,249.945089900376,122.55107630537769,203.62652328321172,178.70675126322234
140,20,120.0,147.40637376232237,267.9327857407936,248.08105497017056,120.19907755845905,200.41346972897986,176.22508129278717
135,20,120.0,150.92090768943078,265.82833365795074,244.57577670585883,117.29870032330545,200.52539266089397,172.67187477504757
130,20,120.0,151.04704279449064,262.22049067547005,240.7027189433241,112.87897688420519,200.50919216860132,170.30496101574167
125,20,120.0,148.4633578938947,256.50893188432985,233.1641681733136,106.11200773437326,200.82026950110853,168.34765780205078
155,25,120.0,134.33727556194535,256.41253359920637,238.64347814693048,124.71391611397988,199.9514538866717,174.8729864145073
150,25,120.0,141.02978187903176,259.99193377247985,248.60195736694004,123.9711596388805,198.08232734368897,175.91170986998745
145,25,120.0,147.18932412590308,268.36357741552536,250.8407470788695,122.69030256354382,192.49750102679778,176.5299545652433
140,25,120.0,150.25602896721864,270.0720401958326,249.2178046808435,122.18835396477867,204.8052406976888,174.46585308107367
135,25,120.0,150.56493172581511,268.47663011452903,246.5613305357466,118.58584086502765,200.73630263133956,169.84989282397308
130,25,120.0,150.13571261421444,261.9281717624019,242.30721945977646,114.87089477167194,198.7467710169038,169.2575689101482
155,30,120.0,134.4363389397781,258.80136730879246,239.57622973158809,125.74268268207072,201.32623347410973,168.43444569879566
150,30,120.0,138.84624859649506,260.6647512388995,245.18159629453908,124.39632124509839,200.6438781984989,170.24296596847958
145,30,120.0,145.75781547444302,265.8550360968783,248.24646829604092,122.68981757970677,197.92676422332886,169.30239413011213
140,30,120.0,150.970038975341,268.65104064395143,247.32221819705794,121.17767631216876,190.75391867904895,168.9842831490519
135,30,120.0,150.18873129089707,265.7602807551905,244.5689961958085,118.85982158493225,201.06053526637575,168.68249260017598
155,20,130.0,137.5185629397101,258.41770815176653,250.90502266754675,119.49366462285981,191.81591494679932,177.26276949781115
150,20,130.0,140.705214800168,256.20159729851514,249.63225752019554,121.7439655064215,204.19676647979776,178.376238314737
145,20,130.0,141.41776144069073,267.1794013684278,248.76673726217717,121.96048605087678,203.0154052527757,178.0752124860362
140,20,130.0,141.03831147589088,268.67153874618197,245.99914638370282,120.2593171236748,199.8075710904066,175.197953305171
135,20,130.0,145.3301512180201,265.94241957554846,241.59209326103428,117.3805480273207,199.92595698152914,171.39454364235377
130,20,130.0,149.62825899440335,262.4523252503062,235.51762461537237,112.97220542132145,199.90949592212306,170.93875683190115
125,20,130.0,147.96789660013354,255.75474826989753,225.96803010565233,106.19772963811499,200.23907896237924,169.68978178813285
155,25,130.0,136.07863936138696,255.79219192672392,250.9326865413692,123.99537600886843,199.1508099077604,173.41112377681318
150,25,130.0,140.45260244376877,259.31616402719425,250.42502950718767,123.31749480244609,197.3217349540438,174.0145408404634
145,25,130.0,139.28893560620693,267.74547320534225,248.9653626309797,122.07309342803356,192.63275577626797,174.7625178026432
140,25,130.0,145.30605701593822,269.4044660195239,245.92891117818297,121.91448776642025,204.22299383993325,172.7796993389303
135,25,130.0,151.04803027912186,267.7280724069127,240.84257993459343,118.63097031543825,200.1492153304838,173.6680399519165
130,25,130.0,151.31311667011056,261.3756085854386,234.07455509167542,114.93030433215652,199.78649983241456,168.7310033124636
155,30,130.0,135.4506804844548,258.06433300207505,247.96261682804337,124.97372530005623,200.45991550757037,173.0160914630214
150,30,130.0,139.2403897520517,259.92104591046694,248.82147700464813,123.6954104330793,199.8114839173015,174.0332580882718
145,30,130.0,141.2365004308598,265.1403522023716,246.87864928338104,122.03858490060287,197.05412015559162,173.40523775176166
140,30,130.0,146.55311732592767,267.90920804494044,243.38429007223655,120.55062928758474,190.4365828436832,172.27316732611902
135,30,130.0,151.73254511080518,264.92256535419784,238.66614577089427,118.55028169652181,200.38848736305357,172.13591658119424
155,20,140.0,136.76732969826148,258.0045205614305,241.7177072444445,118.7674212627847,192.8559055017775,176.64032933053036
150,20,140.0,139.9793682954847,255.55136691079815,249.0744490132544,121.1592247047632,192.53409890626682,177.80752926196143
145,20,140.0,140.72632514409193,266.6120751284192,249.60129690224713,121.38486366704092,190.9227519871765,177.4596793754943
140,20,140.0,140.19952877284135,268.12099958786774,239.22164039639878,119.69750179624037,198.73445501965162,174.50712085753852
135,20,140.0,144.48404526102414,265.283854286963,238.05236548902752,116.83979320379947,199.39456102641353,170.6149812240219
130,20,140.0,148.7561536835463,261.75339236018834,236.34053652461182,112.44254299600644,199.52437077887197,170.26526540106306
125,20,140.0,147.0477011231394,255.01967862274196,237.94789188342423,105.66075082692214,199.77088721867872,168.98831064754452
155,25,140.0,135.19342142413322,255.1875721423882,242.03725987651987,123.29504652487542,193.2499841473681,173.25742840120063
150,25,140.0,139.71516323062622,258.6575209345578,247.61575676573977,122.68039639367532,195.36651944062768,174.24166644300644
145,25,140.0,138.49395509961994,267.1430341772461,250.39672983120687,121.4715267899116,191.87326039006567,174.0825754475053
140,25,140.0,144.51382033919666,269.3455913911549,248.34530520849756,121.33729831734854,203.58181755871223,172.06707161718114
135,25,140.0,150.2779671114276,267.83552370203745,245.5343801650417,118.05442782270114,199.64983720542963,172.87020693219563
130,25,140.0,150.5238441275766,260.87221208081587,240.57226286894638,114.36768003556233,199.2536362757174,167.9823007660849
155,30,140.0,134.50247807352727,257.3459780319952,240.65517642337346,124.22425631046474,193.56879642942633,172.49239891341833
