STORAGE[GWh],10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%
50.0,180.41082559286153,181.71599780861564,182.18983257613516,181.72356871876158,182.37994224384786,180.99249058980334,179.75691123979922,178.50926985283567,182.3178208484908,183.3553243282023,182.55501395109684,178.9125835436763,179.6863176516199,172.3609210416483,173.63756053535386,174.2695182208903,173.09026935138024,173.09026935138024
60.0,183.52524204358838,184.11293093749268,184.11293093749268,185.06211745396016,186.34470650140148,186.3455203885537,187.32903196492362,190.2484616619299,187.8198360541423,185.05774600289055,184.1619431393447,187.54196891473342,186.42618209059978,185.01724996063592,185.1924342299155,184.21423810225494,182.23352420589904,182.23352420589904
70.0,182.10604940526596,183.06580259514612,183.06580259514612,183.00250183637635,181.6919941471244,184.42986493356213,193.0857689239439,190.73436114016397,187.88475071533495,187.99625807050072,189.21792270652978,188.91319737182346,189.9502451400687,191.8672756435678,193.44346277032864,190.9357460353672,188.12658748894742,188.12658748894742
80.0,186.81711680845092,187.8078819324237,187.885291020116,187.69204202791036,189.68307163634242,189.2425509595845,190.91070453260284,190.4588790861861,191.21217853476116,191.5080094003381,192.86725204901495,193.99883645336578,191.357764248008,189.67922152697827,190.0501598016119,187.31506485378182,187.31506485378182,187.31506485378182
90.0,189.0901577881892,189.7928443936568,191.02249890908078,192.50538895699512,194.23833083753496,192.90975909800054,192.93408633854781,193.46349131117395,195.36326757635746,194.92060960668724,195.65064240810685,193.13416042109816,194.2117924899924,194.21875248903663,191.09866808096402,188.26396009416916,188.0562900453057,188.0562900453057
100.0,185.42221653840838,186.71914515379717,187.5765477761863,189.33838323536065,191.6585187584964,192.37909158727507,191.81762664166197,193.306626689523,191.342141586751,191.5765379820293,192.90482730020793,188.38412017871713,187.6427045674401,187.08456468765897,184.9299525380344,185.14461653740048,184.70301653740046,184.70301653740046
110.0,186.28446874624137,187.23954010643834,187.7243408761215,190.1779471554312,195.58624708862138,194.34296370548145,193.8714652135535,192.25167230087513,191.238622944683,195.8451308675237,193.6395498405868,192.3425195788345,191.63477415291212,191.73109373625815,191.0470686111056,191.40953314976787,191.40953314976787,191.40953314976787
120.0,185.43229787006067,186.40847757402798,186.54251184765292,191.95040602755213,194.13148946716225,192.39403145379814,191.07745315592527,190.92816315202285,195.6924963346768,194.6875436476353,194.78910806248723,192.2825488073904,192.91819373926114,192.26298960320614,192.26298960320614,191.1075674943313,187.86201783384124,187.86201783384124
130.0,185.52774900492307,186.54135248561158,187.67936851904764,191.6059888280818,192.56225448609086,192.3048180972277,190.9287536539099,190.9287536539099,194.38518183768107,192.82368018304453,192.84844982841628,191.2612773771825,191.50271548052157,190.300122985964,192.83789039435328,191.65439246203243,189.67554752760466,189.67554752760466
140.0,183.4910846892113,184.5697237465455,185.71496273216454,192.0223135257869,191.2863502801109,191.14979196227833,188.83502549015193,194.2328798515939,192.4117499087287,191.30304475692864,187.73117148712632,188.20057336869414,188.20057336869414,192.61841469330352,192.2622691908904,191.9694499918513,185.71864917450117,185.71864917450117
150.0,183.82177995617675,184.903711936022,186.01335983777543,190.3269244110892,189.74635749390407,189.1973236246611,189.1973236246611,191.52306316826295,190.76591202528607,189.9131075026235,190.2884528578563,190.2884528578563,194.73114970028837,195.32188352929802,196.46609354826717,192.48249504785863,188.98279840804938,188.98279840804938
160.0,184.63718397331544,185.80660092166872,187.41335994401996,191.2173300099413,190.2721849423567,190.06753762206063,192.50265948266517,190.29387081758316,189.2044526867965,188.82718978288713,189.02096451155694,191.8582991137566,194.17238294746332,196.68929045409845,190.61721823657103,190.61721823657103,190.48814121157307,190.48814121157307
170.0,184.4290421684295,186.65746702289937,185.55306580961727,188.96488657178614,188.96216061879457,189.88731527547336,191.20217922192785,190.35567805435502,189.7700582287965,189.93832119299472,189.90839188005285,195.11438429020336,197.73655526821008,194.8193332662595,194.8193332662595,195.13553965733675,192.21896844571992,192.21896844571992
180.0,183.80839850591872,186.06669966576575,187.51465760257804,189.41018085919902,189.31835413001372,189.31835413001372,190.9470435054121,189.8759504874315,189.49344602508566,189.66787131519428,194.18202883556944,197.48523448365208,197.48523448365208,196.597377902506,196.91719614156136,194.9861183923879,193.45980125533836,193.45980125533836
190.0,183.19914664883902,185.48677798930416,188.46528887167517,189.88857682385927,188.75983832434932,191.34106135456247,190.59991234039538,188.93332023321565,189.31858954459778,189.28642679937016,194.54254062093852,197.15473061471675,194.88295402946824,195.2063178064793,194.1322492339732,194.3315189242646,192.91312271136724,192.91312271136724
200.0,182.6004946255631,184.91694355860997,189.24488731845847,189.56477302835194,188.21103729889703,190.96940936319763,189.39623063249653,188.98819883089706,189.1664388575833,193.72602977504434,197.02103109088895,196.09318643663832,196.09318643663832,195.33316499560715,195.33316499560715,194.8708510181615,194.94348075386497,194.94348075386497
210.0,182.01173988381865,184.41108176324425,189.71913968687872,188.54109830828796,187.67131153426496,187.95237532520025,187.25301620873788,187.01222251825175,186.97790351171227,192.2824069177884,194.88496079665825,192.7015359816829,193.03180983807314,191.90251209310614,191.33927094866942,191.41422067135807,192.3141921240226,192.3141921240226
220.0,181.43226068409683,183.86121856792707,189.1997234417613,188.00616412522058,187.14008893260026,189.20392777790616,187.5365487276507,187.91636805929843,192.51990002888917,195.8069664991427,194.3505893434578,194.35182909731284,193.5608502044836,193.36086518228964,193.00735700453103,193.95829916046637,194.1211812430955,194.1211812430955
