STORAGE[GWh],10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%
10.0,112.39624610339679,112.63414085374667,111.91402767607646,111.91402767607646,110.58922767607646,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622,110.66111824054622
20.0,174.2642661417475,173.84174895466663,173.84174895466663,173.84174895466663,173.84174895466663,173.84174895466663,173.84174895466663,173.84174895466663,171.07939719007575,156.6106477405115,156.6106477405115,156.6106477405115,156.63235572393847,156.63235572393847,142.79621972936724,142.79621972936724,142.79621972936724,142.79621972936724
30.0,187.3838005624664,187.69793753453584,187.69793753453584,187.69793753453584,187.69793753453584,182.8376367934123,180.07366762379615,180.07366762379615,180.10117089393526,180.10117089393526,166.52908889475466,167.39845841179277,167.39845841179277,167.39845841179277,167.39845841179277,145.26021427104345,145.26021427104345,145.26021427104345
40.0,197.96013889633363,197.74877411094732,197.74877411094732,197.74877411094732,196.04546762829966,196.07814364944068,196.07814364944068,189.57732560153008,189.57732560153008,189.57732560153008,189.57732560153008,179.135673807171,179.135673807171,179.135673807171,181.5531727446038,173.58295744521854,173.58295744521854,173.58295744521854
50.0,202.32094651658505,202.76539328111656,202.76539328111656,200.0141541397852,200.52544749251754,200.60791901234052,193.1944429123156,193.11197139249262,193.11197139249262,194.11013757263726,194.11013757263726,189.89671763844868,194.49394947308787,194.49394947308787,194.49394947308787,194.49394947308787,184.77387085677228,184.77387085677228
60.0,199.54560949252289,200.04496975975394,200.04496975975394,201.23079360657758,201.23079360657758,201.23079360657758,201.23079360657758,201.32321684061412,207.78165636967654,207.8740796037131,202.4487248520327,198.1429095998047,198.1429095998047,198.1429095998047,198.1429095998047,192.27373283384128,180.592001113993,180.592001113993
70.0,198.71004468487325,199.26053153563709,199.26053153563709,199.73981690178832,199.73981690178832,199.73981690178832,205.43734945266178,205.43734945266178,201.7082311060659,201.7082311060659,203.1910025792172,203.1910025792172,203.29283687122063,203.29283687122063,204.1431114236656,204.1431114236656,192.80891527784027,192.80891527784027
80.0,197.91348812135462,198.51271471715137,198.9771692433053,198.9771692433053,198.9771692433053,199.08797523914845,204.70957504706217,201.00230722296993,201.00230722296993,199.17328885939347,199.17328885939347,199.17328885939347,201.33041566437817,207.684775720621,203.75475378287288,187.18200199887312,187.18200199887312,187.18200199887312
90.0,197.14953686662733,197.79550815210254,198.24573890640713,198.24573890640713,198.24573890640713,204.0115441593512,204.0115441593512,200.3252787972033,201.97055890322483,201.97055890322483,201.97055890322483,210.82313312360085,210.82313312360085,210.86489311786585,197.7171805178072,197.7171805178072,197.7171805178072,197.7171805178072
