BASE LON,BASE LAT,STORAGE[GWh],2017[GWh],2018[GWh],2019[GWh],2020[GWh],2021[GWh],2022[GWh]
135,30,60.0,148.37842320564513,257.2544184911669,229.0927334428079,138.45053497314547,205.59764078654817,164.5091607698421
155,20,70.0,127.26068038764859,249.40456667154513,228.75816867824747,124.34236668045858,191.04724296925525,158.17458240426896
150,20,70.0,136.38448842164487,254.75309240768243,228.68587570092225,125.64793776149222,199.56129092216958,165.5391405319408
145,20,70.0,143.29615391182944,265.36401911413765,228.70199806281903,125.8035799644874,200.24235833310294,171.75417816536694
140,20,70.0,146.27169853433483,270.5529748953478,244.92613565744014,122.74906224669917,203.3929514105995,173.31623692921025
135,20,70.0,152.07229587129632,267.9470193221643,249.77250222800131,119.59828342737843,203.86056800746977,170.54194237823256
130,20,70.0,154.44444978343574,250.85225335683498,245.94701009247325,114.60173027317326,203.94184838252556,171.43888223116016
125,20,70.0,150.2849518232252,243.53140391061334,235.45352124326337,107.42362124356244,203.89841559634922,167.45013379821233
155,25,70.0,128.17435007366026,245.024324664973,228.48365908833534,128.671066275672,198.40802923744175,153.41151190044204
150,25,70.0,138.56832571390797,251.2084054184648,228.67373670964173,127.57102817062746,201.2550039846077,157.08624318902935
145,25,70.0,140.92941588543584,267.2370999509054,228.7217961400896,126.08940194993582,196.70043809146568,166.02925741992848
140,25,70.0,149.43302139473516,271.05380662627067,241.2508616770472,124.99252393917313,207.96154414543756,169.06574383694172
135,25,70.0,156.13710385666866,269.95642665779604,250.3442861278669,121.13908654575391,204.01631288717724,170.60380485983143
130,25,70.0,157.45399065778588,264.90068863413575,244.08561972829312,116.89301643429931,203.75012640459002,165.05899493294643
155,30,70.0,127.3745474443568,241.69014707314935,227.98530685230165,129.97749129877428,198.84390216951076,151.10459801563806
150,30,70.0,134.78468399935784,250.18494861415348,228.47570608625878,128.25638321433652,204.96457943560918,153.02985575617163
145,30,70.0,140.99775449520476,262.75476370984904,228.13856477852133,126.27629171397305,202.63409733657562,159.10244179919718
140,30,70.0,147.157443335239,267.69189606025174,251.04965260932462,124.6309550047149,195.49039076471684,162.39576988545986
135,30,70.0,154.003415447564,265.6015900970219,227.1529002446186,121.63421377038772,204.76164318001673,163.66877766604813
155,20,80.0,134.48887717889068,251.37289244827562,245.5254904523833,123.45873340639521,190.09316502130994,165.23745715333712
150,20,80.0,147.9124183374612,257.2659887046551,248.45096546387487,124.93647317888409,198.82648401254048,168.22373466556084
145,20,80.0,142.15788187638697,257.0078857589987,248.63171016901214,125.10320992378863,199.3903395108932,170.18017470822954
140,20,80.0,142.92829782264369,260.04164175660287,248.13542185675882,122.29515279968935,202.64350655435518,177.2444090539149
135,20,80.0,147.93583967664816,259.342530698772,247.0787572534063,118.93229387992673,203.15270235587974,171.58970878502817
130,20,80.0,150.86069353803904,259.21433924375003,245.7523227509184,113.84821372137719,203.2416746757762,165.6232726420988
125,20,80.0,147.68568394032476,253.6566220282493,249.9258796298914,106.62154205471617,203.40169096202501,163.49514608987684
155,25,80.0,134.44286945876883,253.13911982102923,246.11534690296105,127.81896287771481,197.4005304667471,160.3498508705598
150,25,80.0,137.68601594168584,259.6144368140183,248.33857514391065,126.79585915182302,200.3216745101391,163.78698711212047
