BASE LON,BASE LAT,STORAGE[GWh],2017[GWh],2018[GWh],2019[GWh],2020[GWh],2021[GWh],2022[GWh]
150,25,300.0,140.89787807945856,269.8377370447816,242.96673804170942,116.302003385598,195.77113651326184,167.3680249912709
145,25,300.0,141.86575128918432,270.0287626768198,242.58032641136822,117.02578748386739,196.1421497408416,168.0088289117597
140,25,300.0,142.08090101473934,269.04801939990756,241.2878602113885,117.27106900581938,197.04239583523375,167.85634195457544
135,25,300.0,141.46541753069528,266.977150081698,239.49985462419733,117.35814935262064,195.15341096308342,166.8082449609013
130,25,300.0,140.2738173172818,263.82298676468014,237.13050294520778,117.35268259366323,194.0962731054369,165.13451704789728
155,30,300.0,136.32280281641573,265.78968310089243,239.93178183905556,113.5564260597305,190.4888165945602,163.7849443985124
150,30,300.0,138.7861503362247,267.2054595217891,240.79143691623523,115.26373326869627,191.3073888192887,166.0010963123637
145,30,300.0,140.65675634726563,267.1428194977208,240.55662640013037,116.22199095997041,191.98362675526147,166.706277927667
140,30,300.0,141.26704794030204,266.0332044594728,239.24122246309162,116.6597412578849,192.67885281939198,166.39498593112327
135,30,300.0,140.89917902960119,263.82494550315306,237.24389536291818,116.77533132411958,190.6315369314224,165.4453826703349
