BASE LON,BASE LAT,STORAGE[GWh],2017[GWh],2018[GWh],2019[GWh],2020[GWh],2021[GWh],2022[GWh]
145,20,270.0,132.84619898706362,260.1464001769429,240.4620244203884,113.20964353053856,199.7779837647071,170.4446028040765
140,20,270.0,130.6401325553205,261.5285122660388,236.1718639353562,111.7855529837826,200.17579813958176,167.17097539199833
135,20,270.0,134.7377050808954,261.37917072459777,230.25616619823782,109.40251380566613,199.79456402941983,162.53615191155146
130,20,270.0,138.81698805748246,261.0645397795733,226.7218938430565,106.97089902172769,196.6266439621399,163.1267511572324
125,20,270.0,136.56046392788411,253.76954861261524,218.99337427265766,103.6226783968549,196.15962618487308,161.26100379936307
155,25,270.0,129.4863459793738,248.38917844403545,243.55162866858996,113.36455813102899,195.0879235204873,164.97181580425695
150,25,270.0,131.81672193853743,251.151130703149,243.7937728938625,113.02793388926023,197.84726867479117,165.93650541609628
145,25,270.0,129.43376153573115,260.1981386859481,241.86540197631166,112.1808519790714,199.5211985206864,167.40752212235384
140,25,270.0,135.484897516288,262.67558549306773,237.90897953554762,112.30408449984684,200.6659647284128,165.55672842809304
135,25,270.0,141.5081642667595,261.02208315865823,233.71026720000575,109.52626345143143,200.4945669855004,165.38880031966985
130,25,270.0,141.52870279924304,257.4623176018135,227.71025525819502,107.26970095462049,199.21987781018603,160.52372306702364
155,30,270.0,127.26156102706669,250.10811189000754,241.94964957853998,113.66070268314489,189.49208639940827,164.34564520269794
150,30,270.0,129.5977110968346,250.93517634130473,242.74648960834762,112.77544520676031,194.722590618606,165.9691708948977
145,30,270.0,130.979161680663,256.47597600801356,240.83630844416766,111.50732256309163,197.52845762591247,166.70466854887664
140,30,270.0,136.70654846713913,259.2389561388718,237.59331829955488,110.51625683960101,198.18319214358618,165.8349756231186
135,30,270.0,142.2136896770269,256.5605539034287,233.65890357811523,108.75273744011594,197.81308415344552,163.73595637103676
155,20,280.0,130.4159189544028,252.9681285440666,243.27546179617426,109.83678358635576,198.35221485245162,169.05555402638007
150,20,280.0,132.05123202082933,247.6279426706504,242.70278405661938,112.52387603971997,189.47886672803273,170.87749709905822
145,20,280.0,132.30079410912242,259.69888346194574,239.60682876704962,112.6693795807688,187.70684074446405,169.95907035130352
140,20,280.0,129.9785008474882,261.06677830995244,235.26178963627362,111.24285884915771,199.6252104976545,166.63890286057222
135,20,280.0,134.06313447499522,260.8982926107967,229.26776875071553,108.86619997015495,199.23500284376036,161.940517203839
130,20,280.0,138.1290714801208,260.5605354530388,225.6964057964758,106.43979990152353,196.02319100810172,162.60835721802752
125,20,280.0,135.83461383253794,253.1700508894598,217.92548854921537,103.09071015370093,195.5769943465386,160.71397365624625
155,25,280.0,129.26019963914638,247.91436413434116,242.84995976074038,112.71775157110297,189.12639916535136,164.4348479829717
150,25,280.0,131.24721849066165,250.6315832644156,242.95550186957382,112.42039952380836,190.25442023506545,165.42268556324134
145,25,280.0,128.80668099585566,259.8019739027592,240.98062079291574,111.60035714316757,189.25791502149875,166.8968928868507
140,25,280.0,134.85998130910554,262.22417212071844,236.97700994514983,111.74237753489044,200.11172113633077,165.03317584776713
135,25,280.0,140.90086063909197,260.48523937875257,232.7411262718035,108.97707224935644,199.93643318407447,164.7980378092769
130,25,280.0,140.90612470081146,256.855966705418,226.69250926500018,106.73022688586786,198.63222245168947,159.95885863831498
155,30,280.0,126.86709400125244,249.5641568377655,241.064449375112,112.97333471939838,187.80649336677536,163.7939701503437
150,30,280.0,129.16192887644416,250.36339944096503,241.8678300843081,112.13009519392122,187.77387794452463,165.4561348583737
145,30,280.0,130.3264915730462,255.92581133342884,239.91157522870088,110.89510555036469,196.8998506447678,166.19303683085639
140,30,280.0,136.080015473228,258.67555401744517,236.63786399080837,109.92760853436911,197.57050230878855,165.31871953749635
135,30,280.0,141.60800894914485,255.9487931987701,232.65672536528007,108.16942461791137,197.19156116824993,163.10553345684795
155,20,290.0,129.95574171562134,252.64589200899223,242.50377564376856,109.20761414161902,189.85396399705635,168.57038507602397
150,20,290.0,131.50650439710404,247.1210967114588,241.91424591134205,111.98728223479641,188.96038760469892,170.434209553207
145,20,290.0,131.76184524320257,259.2566582011573,238.76175615008594,112.1355107893401,187.23845231242169,169.47928519467445
140,20,290.0,129.3247009402727,260.6105040989778,234.36248797757767,110.70658863921476,184.05017311666526,166.1131285248499
135,20,290.0,133.39654882874072,260.4231008534145,228.29107106251183,108.33623453508778,183.00484751575797,161.35193308366044
130,20,290.0,137.44929784000223,260.0624912302134,224.68305655433971,105.91498745465738,183.38453052816067,162.09609955966397
125,20,290.0,135.11735569727645,252.57764363488815,216.87024349575384,102.56503887178015,184.3639811126312,160.173418763577
155,25,290.0,128.68856002857527,247.4451644032108,242.02473529673682,112.07860132503711,188.52444757130795,163.9042363034253
150,25,290.0,130.80601439572237,250.11817991476306,242.12715354313556,111.8200566033277,189.6934514139957,164.91494784731069
145,25,290.0,128.18702327097046,259.33237953014924,240.10631285276952,111.02673368262268,188.74073142638125,166.3923080206156
140,25,290.0,134.24246229749116,261.7492814487774,236.0560721718892,111.18731955138786,187.82917621338177,164.5158206116328
135,25,290.0,140.30073721184473,259.9547444264459,231.78345716157705,108.43438187839983,182.16512397205864,164.21426821373146
130,25,290.0,140.29091612152106,256.2567873993026,225.6868104327907,106.1971386255558,181.69799081749912,159.40068056627388
155,30,290.0,126.20349030259511,249.0266347899635,240.1775571994672,112.29410319890079,187.11325438626608,163.24882533069172
150,30,290.0,128.5880137482217,249.79838487506046,240.99957134082499,111.49238425364892,187.11063695374122,164.94917168066178
145,30,290.0,129.6815471866893,255.3821531672041,238.99778817267836,110.2901354115725,186.17351353634643,165.68746134858984
140,30,290.0,135.46089881295094,258.14936626959746,235.69371949015604,109.34592811792703,184.41127286282338,164.8085744267291
135,30,290.0,141.01773323020234,255.34426812083234,231.66641003605906,107.59301652785108,179.8685610473831,162.48257292166812
155,20,300.0,129.38337585294198,252.32733898388554,241.72284331866913,108.58563677992919,189.3478434007957,168.09076212827804
150,20,300.0,130.96800359564506,246.6200445463889,241.13472160466407,111.45682227384727,188.44783525505747,169.9959892604942
145,20,300.0,131.2290571421357,258.81948805044703,237.92634362150176,111.60774469205242,186.77241142110105,169.0049844981062
140,20,300.0,128.67837466876549,260.58789406470214,233.47346630349904,110.17644857420774,183.53119249271666,165.5933643549392
135,20,300.0,132.73758297293512,259.95334104860234,227.32553807873555,107.81232717460269,182.46276156299768,160.7700771126439
130,20,300.0,136.7772947432781,259.5701401882022,223.68129098328924,105.39617417817925,182.8364454278725,161.58969755696072
125,20,300.0,134.408296593481,251.99200823201423,215.82706102753522,102.04537657765522,183.83819441949652,159.63904299437286
155,25,300.0,128.0881401057048,246.98132812934958,241.20406836701855,111.4467572533057,187.92937693102158,163.37969008573006
150,25,300.0,130.25240479345692,249.61064531725373,241.3082741284592,111.22657624773605,189.13889506953552,164.41668264221593
145,25,300.0,127.57444889995016,258.86815312598463,239.2419991921719,110.46567834410625,188.19457366808197,165.89349110177926
140,25,300.0,133.63200219195008,261.27981928767616,235.14566170729194,110.63860647726791,187.30079863710986,164.00437930195207
135,25,300.0,139.7074672461748,259.4303136016727,230.83673523867802,107.89789504172055,181.59011295611492,163.63717173215636
130,25,300.0,139.682740037579,255.6644573567133,224.69260781925803,105.67014413707514,181.1133437926985,158.8488830695812
155,30,300.0,125.54747230752035,248.49525719694975,239.30080315470948,111.6652303665342,186.42793987246588,162.71037348153445
150,30,300.0,127.98534431931266,249.23982903297772,240.1412377280703,110.88976866908361,186.45497752039947,164.44970483369994
145,30,300.0,129.0439752079185,254.87594428698296,238.09444668493484,109.69208073174848,185.5258458204703,165.18766513752814
140,30,300.0,134.84885932158866,257.5996749903538,234.7603675760061,108.77089693389256,183.78365055392445,164.3042608229323
135,30,300.0,140.4281046870932,254.74665341433874,230.68741507553992,107.0231974018406,179.19868818544464,161.866733495025
